episode,reach_M_mean,reach_M_std,reach_F_mean,reach_F_std,apps_M_mean,apps_M_std,apps_F_mean,apps_F_std
415,0.08373799999999998,0.003549100042420766,0.009701333333333298,0.00116952031952325,2100.88,55.88416591486358,235.98399999999998,15.226293048539425
416,0.08369599999999996,0.0013648361725048998,0.009677999999999966,0.0011167910378500619,2100.864,38.78865813610984,235.53600000000003,20.06987792688336
417,0.0837873333333333,0.002831862363259284,0.009669999999999965,0.0004847679857416236,2103.5679999999998,44.745502567297194,235.11199999999997,3.847076812334269
418,0.08383533333333329,0.003241056069315137,0.009655999999999965,0.0007699206308300848,2104.88,58.544342168991875,234.6,10.628264204469138
419,0.0839793333333333,0.0015767406607020554,0.009634666666666633,0.0011345581616745042,2108.1839999999997,10.777754868245983,234.38400000000001,8.309031231136396
420,0.08390799999999995,0.003476348659153728,0.0096053333333333,0.0007877534865397652,2107.856,48.626741614054296,234.16,14.65059725744995
421,0.08397199999999996,0.0008793937305515313,0.009567999999999967,0.000673712764380263,2110.864,37.65315391836386,233.44799999999998,10.44222198576529
422,0.0839673333333333,0.0016504208217569328,0.0095593333333333,0.000767390962214742,2112.008,23.58474082961269,233.104,8.78635305459552
423,0.08406599999999996,0.0014972196454317065,0.0095433333333333,0.000805191488612068,2114.096,52.85981460429085,233.28799999999998,18.723247581549522
424,0.08416733333333332,0.0014013882006385214,0.0095333333333333,0.0003590109871423032,2115.8160000000003,14.998666607402141,233.032,7.0823724838503095
425,0.08426266666666664,0.0036812588426605847,0.0095433333333333,0.0006802777210652918,2117.784,47.525151235950844,233.352,14.17603611733548
426,0.08427999999999997,0.0032298090758846112,0.0095453333333333,0.0007965202096898989,2120.48,69.37031065232445,233.136,13.007690033207279
427,0.08437999999999997,0.0017118865486811545,0.009553999999999965,0.0004409585518441072,2123.416,29.597297173897484,233.336,8.399999999999999
428,0.08451599999999995,0.0025595138427269917,0.009551999999999967,0.0012186057606954081,2126.728,53.319414850502625,232.96,15.383107618423526
429,0.08467999999999996,0.0024953289696283878,0.009566666666666635,0.0006932211447695036,2129.448,58.28550420130206,232.896,14.218298069740976
430,0.08475066666666663,0.00447107990932341,0.009626666666666634,0.0012567595014339402,2132.5519999999997,71.4243655904622,233.71200000000002,21.839413911549915
431,0.08484399999999997,0.0024891988894242822,0.009633999999999969,0.000789514618821816,2134.28,37.22687201471539,233.888,11.77454882362802
432,0.0849513333333333,0.0028311756490114674,0.009637999999999966,0.000648502548611445,2137.592,37.34487916702904,233.57600000000002,10.89954127475097
433,0.08507599999999997,0.004496480104852376,0.009651999999999966,0.001438170133653627,2139.256,55.484772685845975,233.99200000000002,20.14547095503106
434,0.0852613333333333,0.0031205412635915723,0.009668666666666634,0.0011467344941179566,2141.656,34.49637662132068,234.17600000000002,16.39512122553536
435,0.08535999999999996,0.0025763885145252646,0.009670666666666635,0.0014308117354223187,2144.08,28.25172561101357,233.544,22.95560933628206
436,0.08535866666666664,0.001450670343132606,0.009668666666666636,0.0006311365409587273,2146.136,13.92838827718412,233.496,7.002856560004639
437,0.08539733333333331,0.0024075113937655945,0.009624666666666637,0.001079351657246148,2147.752,42.53657249943864,233.37599999999998,13.124023773218335
438,0.08553466666666663,0.001911224156863273,0.009637333333333305,0.001346394361908065,2152.0959999999995,29.915882069562983,233.2,22.16303228351211
439,0.08563466666666664,0.004359408726472485,0.00963399999999997,0.0006110100926607851,2153.656,51.17577551928256,233.09600000000003,11.306635220082056
440,0.08575999999999998,0.002812966010775418,0.00967266666666664,0.0009448691855372175,2156.984,52.992829703649534,234.112,23.51510153071851
441,0.08585866666666664,0.0013990075847622099,0.009674666666666639,0.0009597453365925346,2159.1440000000002,32.68883601476198,234.0,19.32459572668986
442,0.0860093333333333,0.0015673757260678232,0.009683999999999972,0.0010522462745109977,2160.768,15.512575543732254,234.4,20.8096131631513
443,0.08605599999999997,0.0027921516991580597,0.009705999999999972,0.0006293735862832832,2161.52,59.80769181301014,234.50400000000002,15.458331087151677
444,0.08600866666666664,0.0018290859891092132,0.009756666666666637,0.0003535533905932788,2162.96,23.58474082961269,234.95199999999997,14.837789592793126
445,0.08619399999999997,0.0014948058216519083,0.009770666666666638,0.0005976807025680301,2166.304,35.773733380792116,235.34399999999997,14.75127113166862
446,0.08631866666666664,0.0021131861147460555,0.009747999999999972,0.0008339997335464383,2166.968,25.388186229031803,234.84,12.93058390019569
447,0.08649333333333331,0.001909042808436824,0.009757333333333305,0.0006964194138592059,2171.232,22.777181564012697,235.2,8.795453370918409
448,0.08660266666666665,0.0021151569419050158,0.009776666666666638,0.001127189227927387,2172.9359999999997,43.9663507696511,235.16,24.058262613912916
449,0.08669333333333329,0.001660488549259596,0.00981199999999997,0.0005016638981097317,2174.9759999999997,24.8,235.704,8.704022058795577
450,0.08679933333333328,0.002731300056749532,0.009797999999999968,0.0005259911279353158,2178.048,61.30252849597641,235.43200000000002,9.264987857520376
451,0.0868673333333333,0.0017914922395713781,0.009795999999999968,0.0009225568335398886,2179.4719999999998,35.54490118146342,235.29600000000002,22.33024854317569
452,0.08703533333333331,0.0017429221949868332,0.009789999999999967,0.0005883120864907725,2182.6079999999997,53.10141241059412,235.00799999999998,12.781236246936365
453,0.08715999999999997,0.002611725695993176,0.0098273333333333,0.0009300537618868931,2184.72,58.914853814636594,235.736,12.2245654319489
454,0.08717199999999999,0.003311008574102123,0.009841333333333301,0.001257643298660873,2186.744,52.909734454068094,235.872,20.98952119511067
455,0.0873193333333333,0.0035176538898659218,0.009841999999999967,0.0009675283515799951,2188.48,44.1243696838833,235.74399999999997,9.624967532412773
456,0.0874513333333333,0.0025762806955419923,0.009807333333333302,0.0006055300708194872,2192.008,33.60119045510143,234.90399999999997,11.056219968868204
457,0.08752333333333329,0.002690002065261489,0.00985199999999997,0.0010601362595859328,2193.3360000000002,65.56035387335855,235.87199999999996,6.910861017268398
458,0.08753466666666665,0.0031811074242226586,0.009864666666666636,0.0007253351715662868,2195.368,74.05295402615617,236.27199999999996,9.06421535489973
459,0.08762266666666664,0.003076072532015818,0.00985399999999997,0.000684348838921588,2198.288,26.249571425072823,235.84,9.38083151964686
460,0.08763666666666664,0.0017924223212674522,0.009849333333333302,0.000778888096369848,2198.68,17.611359970201054,235.78400000000002,14.743133995185692
461,0.08781933333333329,0.0017267503197239014,0.009853999999999969,0.0008339997335464447,2200.552,43.87710108929258,235.72,15.091719583930786
462,0.0880373333333333,0.0032116973705503416,0.009851999999999967,0.0010246950765959596,2203.28,43.398617489500744,235.65599999999998,9.068627239003707
463,0.08802266666666664,0.0018786815707949362,0.009802666666666633,0.0009803627446568586,2204.456,48.15973421853571,235.53600000000003,17.54536975956905
464,0.08811266666666663,0.0031033136411834986,0.0098173333333333,0.0005338539126015551,2206.912,42.78971839122104,235.592,6.305553108173778
465,0.08818466666666663,0.0037647487742654595,0.009769333333333298,0.0018963415069841946,2208.968,91.53228938467561,234.89600000000002,21.66656410232135
466,0.08837666666666663,0.002501888175847283,0.009804666666666633,0.0003009245014211432,2212.688,36.40549409086491,235.64,9.80612053770501
467,0.0884153333333333,0.0029620750984552624,0.0097933333333333,0.0009273618495495707,2215.84,51.00352928964818,235.584,17.837040113202637
468,0.08846066666666663,0.001625320481217985,0.009780666666666634,0.0006831300510639781,2219.176,48.80983507450112,235.416,11.634431657799189
469,0.08860599999999998,0.0030936314511517925,0.009755999999999966,0.0009726824307609947,2222.8320000000003,60.85195148883888,235.456,20.80384579831335
470,0.08870266666666664,0.003276346203386406,0.009765999999999967,0.0005410894360249194,2225.728,38.81546083714581,235.32,12.680693987317888
471,0.08881733333333332,0.00119768294821478,0.009773999999999967,0.0006009252125773214,2228.5200000000004,40.89694365108473,235.592,14.119490075778232
472,0.0889033333333333,0.003161574853701186,0.009743999999999968,0.0009419247433963188,2231.328,58.65628696056374,235.28799999999998,9.57914401186244
473,0.08899933333333329,0.002084732863249167,0.009773333333333299,0.0008491826135238019,2234.72,38.14498656442285,235.88,12.338557452149743
474,0.08912199999999998,0.0011291589790636165,0.009749999999999967,0.0003205897343611857,2238.0080000000003,39.20918259795784,235.63199999999998,18.778711350888802
475,0.08928599999999998,0.0015269795894728485,0.009745333333333302,0.0007720823214600114,2241.4800000000005,41.24851512478964,235.37599999999998,18.423897524682445
476,0.08933333333333332,0.003222490410295194,0.009740666666666635,0.0011848581724784096,2243.088,50.860593783399736,235.168,19.528440797974632
477,0.08933066666666663,0.0015946089733153324,0.009765333333333303,0.0003666666666666669,2244.688,46.778627598509125,235.37599999999998,7.884161337770808
478,0.08943799999999998,0.002605016527991925,0.009722666666666636,0.0013686976778431923,2247.808,66.89514182659306,234.60800000000003,23.89476930208785
479,0.0896073333333333,0.0018592113023179076,0.009719999999999968,0.0008276472678623399,2250.68,42.9073420290747,234.592,13.54400236266961
480,0.08965399999999997,0.0016510939134740624,0.009680666666666634,0.0009991663191547837,2251.2960000000003,52.04075326126631,234.38400000000001,7.678541528180987
481,0.08967133333333331,0.002518487200241007,0.009700666666666634,0.0011262030604350824,2252.12,48.63332190998266,234.44,15.944905142395799
482,0.08970866666666664,0.0032778719383838484,0.0096193333333333,0.0008055363982396582,2253.216,44.06177481672748,233.4,14.164744967700619
483,0.08974866666666664,0.0016249786323381593,0.009593333333333301,0.0005254627590144646,2255.584,23.532105728132365,232.792,14.38888459888396
484,0.08986999999999996,0.0031200961523645495,0.009617333333333299,0.0007684761255598973,2258.112,62.50887936925441,233.664,15.525462956060279
485,0.08998666666666663,0.002994160984315971,0.009626666666666634,0.0007881060278357861,2261.728,73.92049783382144,234.368,13.446189051177289
486,0.09005799999999997,0.0007538788585265605,0.009651999999999968,0.0008666666666666459,2265.6479999999997,38.6440163544112,234.96,20.75572210259137
487,0.09019399999999997,0.002138665211969555,0.0096813333333333,0.0012699518801032447,2270.216,36.42306961254089,235.224,15.866946776238962
488,0.09026266666666663,0.0017261067303166594,0.009714666666666634,0.0006595452979136392,2271.1839999999997,22.09977375449803,235.74400000000003,3.7202150475476548
489,0.09031866666666664,0.0011418795421973646,0.009697999999999967,0.0006311365409586907,2273.944,18.126224096595518,235.56799999999998,10.150862032359615
490,0.09033466666666663,0.001934338818993892,0.009716666666666634,0.00033993463423949893,2273.64,48.78278384840291,236.31199999999998,8.681013765684284
491,0.09037466666666663,0.004926684709033298,0.009683999999999967,0.00079477460117109,2275.9519999999998,80.25609011159214,236.08,18.553705829294586
492,0.09044466666666663,0.0022629872096658348,0.009687999999999967,0.0012011568497818199,2277.736,35.0165675073957,235.78400000000002,18.286607121059937
493,0.09052799999999998,0.0027725840333923672,0.009686666666666633,0.0006728876412728747,2279.384,68.80290691533315,235.72,14.221111067704943
494,0.09058066666666663,0.002632594833155218,0.009669999999999967,0.0012213380640374119,2279.936,44.46751623376327,235.21599999999998,22.74203157151973
495,0.09071266666666662,0.0024108550811324757,0.009710666666666633,0.0010362861037806752,2281.8720000000003,57.93927855954025,235.28800000000004,8.23164625090267
496,0.0907693333333333,0.001994715240050295,0.009692666666666632,0.0006737127643802487,2283.28,43.62384668962607,235.09599999999998,10.917875251164945
497,0.0907813333333333,0.0010265909062956205,0.009687999999999966,0.0004216370213557777,2282.504,23.978323544401515,234.88,15.640971836813723
498,0.09073866666666663,0.0028700561357266454,0.009658666666666633,0.000711805216802114,2282.216,36.62021299774211,234.34400000000002,11.408768557561329
499,0.09070666666666663,0.0019793377119071316,0.009689999999999966,0.0005385164807134703,2282.0159999999996,11.135528725660043,234.776,14.190137420053409
500,0.09069066666666664,0.0014619241506392173,0.0096973333333333,0.00099805366143867,2282.92,39.56564166041036,234.81600000000003,9.286549412995122
501,0.09077399999999995,0.0006114645442614829,0.009700666666666634,0.0005661762583821234,2285.392,19.8997487421324,234.856,7.914543574963752
502,0.0908893333333333,0.0026546604721173132,0.009697999999999967,0.0011801600644733682,2288.288,46.95955706775778,235.32800000000003,24.286621831782202
503,0.09091999999999995,0.0021180441711898105,0.0097213333333333,0.0009021579068482895,2289.808,29.567549780122125,235.34399999999997,13.335666462535722
504,0.0909413333333333,0.002402776172125341,0.009725999999999967,0.0010783217413081149,2290.9040000000005,33.56188314144485,235.392,10.658330075579382
505,0.09104733333333329,0.00339542175419917,0.009704666666666634,0.0005901977069875144,2294.736,57.06627725723836,235.27200000000002,13.365627557282899
506,0.09114599999999996,0.001478174549909448,0.0097053333333333,0.0008797095480264462,2296.6079999999997,21.949031869310318,235.48,9.879271228182775
507,0.09139466666666664,0.0009436925111261487,0.0097753333333333,0.0008326663997864482,2302.416,33.4245418816773,236.16,18.669761648183943
508,0.09148266666666663,0.0029408993333483744,0.009825999999999968,0.001174260996920548,2303.456,39.80753697479913,236.85600000000002,10.166612021711067
509,0.09144199999999997,0.002818786184788687,0.009814666666666636,0.0010157099323461817,2302.824,36.11426311030034,236.544,13.740451229854134
510,0.09154666666666664,0.0018660713336371285,0.009825333333333302,0.0011778039829369738,2304.192,51.44161739292419,236.71199999999996,18.874321179846444
511,0.0916133333333333,0.002722845733582574,0.009783999999999966,0.0008586164581594227,2304.624,70.14670341505722,235.96,16.773789077009404
512,0.09169999999999996,0.00280406451027394,0.009803333333333301,0.0007877534865397366,2306.408,61.38403701289123,236.192,13.804347141389918
513,0.09182399999999996,0.0028517051429315437,0.0098133333333333,0.00031001792062898694,2309.6,73.86853186574103,236.176,8.5463442476886
514,0.09193199999999996,0.002872958212172417,0.009830666666666633,0.0008612007121842639,2312.0,53.421344048984764,236.632,11.634431657799189
515,0.09202199999999996,0.0022182325296405654,0.009834666666666634,0.00043652669512361027,2314.344,53.55520516252364,236.17600000000002,13.484806264830057
516,0.09213066666666662,0.0034199577645215285,0.009855999999999969,0.000994987437106615,2316.3920000000003,65.50419833873246,236.00799999999998,24.096472770926454
517,0.09220266666666664,0.001139444309009132,0.009856666666666633,0.0007951240294584197,2318.4,47.853944456021594,236.18399999999997,17.181385275931625
518,0.09231999999999996,0.0014845500627762064,0.009838666666666633,0.0007644896627453017,2320.7039999999997,41.60576883077634,236.17600000000002,7.4404300950953095
519,0.09240599999999997,0.0019196353820452427,0.009873999999999968,0.0008897565210026077,2322.888,66.3463638792662,237.04800000000003,17.92205345377588
520,0.09239199999999997,0.0020423298242720615,0.009845999999999968,0.000829323686975005,2323.024,31.49857139617605,237.33599999999998,14.945233353815523
521,0.09237199999999998,0.0011630897548245314,0.009885333333333303,0.0014195069566578606,2325.024,42.95858470666835,237.69600000000003,20.232646885664764
522,0.09241933333333328,0.001995550606279435,0.009909999999999967,0.0007253351715663081,2326.64,45.04930632096348,238.01600000000002,12.690153663372245
523,0.0925353333333333,0.0034638610441721446,0.009903333333333302,0.0010102254973794668,2329.984,77.57937870336421,238.06400000000002,16.426807358704856
524,0.09262933333333329,0.0023900255693657785,0.009860666666666636,0.0006249444419751102,2332.328,49.72564730599291,237.488,10.039920318408907
525,0.09272533333333328,0.0022626189348727128,0.0098773333333333,0.00047022453265551333,2334.104,79.72603088076065,237.888,6.418722614352485
526,0.0927593333333333,0.001157103663847309,0.0098993333333333,0.000768476125559885,2336.464,47.7283982551269,238.912,17.656726763474595
527,0.09276466666666665,0.0016624947786050186,0.0099153333333333,0.00011785113019776752,2337.264,34.366262525913406,239.00000000000003,13.145341380123988
528,0.0928153333333333,0.0017619433715203442,0.009891999999999967,0.0001000000000000068,2338.6079999999997,25.51391777050322,239.056,6.1773780845922
529,0.0928693333333333,0.0004927248499698235,0.009908666666666635,0.0006548960901463067,2340.76,36.33400610997912,239.27200000000002,8.309031231136395
530,0.09282199999999997,0.001176860229593985,0.009942666666666634,0.0007575545451575901,2340.672,62.01806188522824,239.2,12.306096050332128
531,0.09277533333333329,0.003112965717054318,0.009975333333333301,0.0007348469228349535,2341.184,47.65962651972841,239.78400000000002,21.17923511366735
532,0.09264666666666663,0.0023603201289467243,0.009923999999999968,0.0007039570693980927,2339.24,29.03515111033521,239.09600000000003,14.813507349712964
533,0.09277399999999997,0.003940036660855953,0.009897999999999968,0.0005233439489368932,2343.136,63.729428053294185,238.808,10.047885349664377
534,0.09285199999999996,0.002123021955190804,0.009863333333333302,0.000753878858526584,2345.616,62.55685414085334,238.25599999999997,11.40175425099138
535,0.09292666666666662,0.0009879833556852766,0.009893333333333303,0.0006674994798166675,2347.5679999999998,21.372880011828073,238.69600000000003,10.647065323364933
536,0.09292866666666663,0.002412582756208677,0.009925333333333303,0.0011909380056633083,2349.28,52.54103158484804,239.56799999999998,19.22082204277434
537,0.0930733333333333,0.0029625439518540034,0.009893999999999969,0.0005948856099191759,2350.784,39.08247689182455,239.37599999999998,19.56936381183609
538,0.09301133333333331,0.0028271501158901712,0.009866666666666636,0.0005537749241945333,2349.456,69.5281238061261,238.976,10.99090533122727
539,0.09301466666666665,0.002515286597321796,0.009877333333333302,0.0005093568929978808,2349.4320000000002,49.39878541016976,238.856,11.568923891183655
540,0.0931453333333333,0.0016352030115214856,0.00984799999999997,0.0009726824307609963,2353.208,40.08690559272441,238.752,13.206059215375342
541,0.09310066666666664,0.003455912807542075,0.009851333333333302,0.0014447221955179417,2354.208,73.39318769477178,239.176,17.28583234906552
542,0.09325266666666664,0.0036331804249169807,0.00981799999999997,0.0011138022964402533,2356.312,80.40248752370786,238.41600000000003,23.111901695879553
543,0.09320066666666664,0.0017122110461817032,0.009806666666666637,0.0009789450103725656,2355.5840000000003,42.24405283587265,238.02399999999997,18.03995565404749
544,0.09323999999999996,0.0015509853498842346,0.009783333333333304,0.0007933753490274732,2356.3680000000004,36.836937983496945,237.23199999999997,10.264501936285072
545,0.09321999999999997,0.0008017342313870661,0.00977399999999997,0.0006064468466220064,2358.1279999999997,4.534313619501853,236.72799999999998,13.401492454200763
546,0.09330399999999997,0.0015533118739576174,0.009759333333333304,0.0008717797887081347,2359.24,22.32129028528593,237.18399999999997,15.602563891873668
547,0.09342866666666665,0.0033195548563692357,0.009765333333333305,0.0013492796432006116,2363.48,67.22916033984063,237.12,15.882065356873458
548,0.09351266666666662,0.0015631165450257656,0.009769333333333305,0.0011360262125301385,2365.9040000000005,34.2227994179319,237.14399999999998,13.347658970770867
549,0.09361133333333331,0.0023654926665613624,0.009777999999999972,0.001010225497379471,2367.728,62.42883948945391,237.592,9.453041838477178
550,0.09365599999999998,0.0038792897402602916,0.009749333333333306,0.0002147349787787424,2369.048,80.65581194185575,237.104,16.57709262808168
551,0.09372599999999996,0.0024545875417267002,0.009745999999999975,0.0010911258202221826,2369.056,35.10327620037765,236.74400000000003,16.89260193102294
552,0.09376066666666663,0.0010997474457549018,0.009771999999999973,0.0006900080514828089,2369.24,33.52610922848042,236.95199999999997,5.314132102234569
553,0.0938473333333333,0.0023276120333461285,0.009776666666666638,0.00047900359544000875,2370.464,58.056524181180535,237.59199999999998,16.85704600456438
554,0.09390333333333328,0.0017658803281460893,0.00974466666666664,0.0013389465178930016,2372.496,51.58837078257075,236.808,17.24644890984808
555,0.09404799999999996,0.0020319667538837636,0.009739333333333305,0.0009204467514322584,2374.3920000000003,60.21760539908574,236.752,15.653753543479596
556,0.09420533333333331,0.0020244340772999593,0.009725999999999973,0.0010170764201594803,2378.1119999999996,31.71750305430741,236.73600000000002,16.769019053003667
557,0.09433066666666663,0.0038889444440476095,0.009737333333333306,0.00038224483137263876,2380.1440000000002,72.80824129176587,237.0,12.592060990957755
558,0.09437599999999996,0.0032359096265364364,0.009730666666666641,0.0006485025486114684,2380.736,64.20716470924408,236.704,16.44870815596167
559,0.09441999999999996,0.0027372938785920884,0.009807333333333305,0.0007238016916869297,2383.264,26.678830559078108,237.84,10.87382177525455
560,0.09449666666666663,0.002165769044832696,0.009777999999999972,0.0008215838362577571,2385.688,59.781602521177035,236.856,17.35050431543706
561,0.09465266666666665,0.0037399494946084894,0.009735333333333306,0.0006055300708194872,2387.936,72.85217910261848,235.984,12.142487389328432
562,0.09455599999999995,0.0011813363431112836,0.009737999999999972,0.0018199511592958365,2388.096,22.517548712060112,235.776,22.378561169118985
563,0.09477133333333329,0.0029379698205847043,0.009753999999999973,0.0005333333333333298,2392.024,50.291152303362466,235.81600000000003,2.8284271247461903
564,0.09481933333333328,0.0020189381147303898,0.009749999999999974,0.0006637435917246674,2395.192,30.78571097116323,235.4,19.784842683225964
565,0.09483266666666663,0.003520022095890243,0.00977466666666664,0.001069787102392097,2396.016,60.89203560400983,235.44799999999998,20.813457185196313
566,0.0949653333333333,0.0018705317128797595,0.00975866666666664,0.0014059397805975457,2397.728,65.5640145201619,235.13600000000002,18.5321342537766
567,0.09488866666666664,0.002566125484071278,0.009766666666666639,0.0004440970864824696,2398.3360000000002,47.054861597926305,235.44799999999998,9.474175425861608
568,0.09499399999999997,0.0014785503410811203,0.009820666666666639,0.0009383792173506126,2402.1119999999996,24.2932089275995,236.6,7.771743691090179
569,0.09516199999999995,0.003524753734502437,0.009809333333333305,0.0006476453075908439,2405.392,62.38140748652599,236.72,14.10815367083872
570,0.09528266666666664,0.0023319043243190387,0.009846666666666637,0.00020682789409983915,2407.3360000000002,46.857229965075824,237.208,5.238320341483518
571,0.09541133333333329,0.0022519127672072804,0.009835999999999972,0.0010146154170149527,2410.6,49.64030620372924,236.776,22.22970984965841
572,0.09542066666666664,0.0023593784492248553,0.009827333333333306,0.0009288583195395122,2410.192,20.291870293297265,236.77599999999998,7.874007874011811
573,0.09544399999999997,0.004207929023482513,0.009831999999999971,0.001071862346054219,2411.248,43.443756743633486,236.97600000000003,19.77473135089324
574,0.09548666666666662,0.0029694743268426746,0.009882666666666639,0.0009958246164193235,2413.128,72.96684178447083,237.688,20.890189084831185
575,0.09553866666666665,0.0036723440894217926,0.009885333333333305,0.0005228129047119321,2415.376,61.58116595193696,238.0,8.17312669668102
576,0.09570666666666662,0.001352569571018237,0.009871333333333303,0.0004396968652757552,2419.256,39.64139250833653,237.808,5.817215828899595
577,0.09589999999999996,0.0011941989411781819,0.009853333333333303,0.0008192137151629774,2422.9919999999997,44.66139272346979,237.68,14.458215657542253
578,0.09605133333333331,0.002718761973153732,0.009880666666666638,0.0007043515536371773,2426.5280000000002,38.6554006576054,237.76800000000003,16.198765385053267
579,0.0960853333333333,0.0016878651868229345,0.009889999999999972,0.0003551212625443653,2426.432,37.250503352303845,237.752,9.826494797230598
580,0.09610466666666662,0.001490339260407217,0.009928666666666638,0.001373762068999679,2428.72,38.50506460194555,238.208,15.793669617919706
581,0.09624799999999994,0.0049499158242001014,0.009933999999999972,0.0004696334267868406,2430.776,82.64623403398366,237.86399999999998,9.444575162494075
582,0.09631266666666663,0.001465908895153078,0.009937999999999971,0.0009466314547441879,2433.024,25.526456863419178,237.688,16.589153082662175
583,0.09620266666666664,0.004209249075283827,0.009948666666666639,0.0006168918507773933,2430.424,61.85596171752566,238.168,11.77454882362802
584,0.0963993333333333,0.0011062951183517479,0.009898666666666637,0.0006920179830675471,2433.792,26.10440575841557,237.592,12.240914998479484
585,0.0963893333333333,0.002526855753698674,0.009877333333333304,0.0006023103666530632,2434.136,45.13092066421867,237.592,11.46472851837321
586,0.09651999999999995,0.0022672793289657874,0.009946666666666637,0.0008222597589029411,2437.384,67.42284479314115,238.512,6.711184694225007
587,0.09656666666666665,0.0023544284515213845,0.009920666666666637,0.0008215838362577448,2437.744,50.5592721466597,238.06399999999996,18.203296404772406
588,0.09660599999999997,0.0020435535498516087,0.009919999999999969,0.0007245688373094672,2439.1040000000003,24.827404213892358,238.34399999999997,10.067770358922575
589,0.09667399999999997,0.0016611575615950547,0.009933999999999967,0.0010767750203475423,2440.0,39.23569803125719,238.984,19.744366285095097
590,0.09674666666666663,0.0017515072873893027,0.009931999999999967,0.0010883218478209805,2442.328,34.53925303187665,238.976,16.690116836020053
591,0.09676866666666661,0.001833030277982356,0.009898666666666634,0.0011150485789118596,2444.3520000000003,41.56152066515372,238.54399999999998,16.745148551147583
592,0.09688466666666663,0.0030200257541212554,0.009911333333333302,0.0012333333333333512,2445.768,68.24250874638183,238.752,11.478675881825394
593,0.09695666666666662,0.001960017006728936,0.009878666666666633,0.0008141116494546408,2446.248,50.4245971724118,238.112,12.877888025604198
594,0.09697999999999997,0.0014043582955293689,0.009916666666666634,0.00041965594373379863,2447.768,37.56274750334432,238.28800000000004,9.09945053286186
595,0.09707333333333329,0.0023181649831038346,0.0098893333333333,0.0006433419688539383,2449.6639999999998,48.33218389437829,238.392,10.170545708072897
596,0.09715266666666665,0.0013850391089544653,0.0098893333333333,0.0007968688725254719,2450.808,28.263050083103202,238.328,9.93176721434811
597,0.0971793333333333,0.001894436298451059,0.009911333333333298,0.0004564354645876493,2452.9120000000003,28.373226816842664,238.768,7.0992957397195395
598,0.09729266666666662,0.0017970655092245534,0.0099333333333333,0.00041699986677323265,2455.2960000000003,18.895502110290693,238.856,19.147845831842286
599,0.09733266666666664,0.0019842434886430415,0.009919999999999964,0.0012183777921664593,2457.12,40.62708456190279,238.37599999999998,21.8577217477028
600,0.09736533333333329,0.0013707256796634823,0.009941333333333297,0.0006952217871538068,2458.216,9.93176721434811,238.232,8.67179335547152
601,0.09742199999999997,0.0024004629183184962,0.009982666666666633,0.0011187790964559067,2458.624,46.24716207509386,239.016,19.41751786403195
602,0.09745533333333328,0.001241638702145976,0.009994666666666633,0.0011291589790636183,2459.2960000000003,43.425338225510686,239.496,12.338557452149743
603,0.09742999999999995,0.001856370413228775,0.010000666666666633,0.0009582971007643377,2459.6,50.83856803648191,239.688,10.02796090937734
604,0.0975973333333333,0.0025660172338557038,0.010013999999999967,0.0010274023338281506,2463.0480000000002,51.94073545878995,239.888,17.41952927033334
605,0.09776799999999998,0.0011820415484331435,0.009974666666666633,0.0008209073570683135,2464.8720000000003,56.58480361369119,239.42399999999998,9.645724441429996
606,0.0978533333333333,0.0026413380447543543,0.009937333333333302,0.0008856886837057839,2467.344,33.32866633995426,238.968,9.47839648885823
607,0.09787199999999995,0.0045566191170403674,0.009933999999999969,0.0005906681715556327,2467.9919999999997,53.638046198570656,238.8,4.454211490264018
608,0.0980673333333333,0.0026956755492207754,0.00991199999999997,0.001058038016540265,2472.976,47.21271015309331,238.81599999999997,17.405746177627663
609,0.09797599999999998,0.0011396880664852672,0.009898666666666635,0.0010416333327999828,2471.368,22.408926792686884,238.24,18.06211504780102
610,0.09798866666666661,0.0024914297546233016,0.009922666666666637,0.00039791121287711105,2472.312,32.339449593337235,238.92,8.777243302996677
611,0.09796399999999997,0.001730927817995644,0.00987999999999997,0.0012554326390177748,2472.9280000000003,42.74108094094018,238.10399999999998,15.8694675399019
612,0.09810399999999996,0.001714642819948228,0.009899333333333305,0.000615990620419192,2477.8,32.01874451005224,238.4,14.837789592793126
613,0.09813199999999997,0.002522895162308568,0.00990599999999997,0.0009168181692983425,2478.5119999999997,55.35846818689983,238.29600000000002,13.804347141389917
614,0.09829799999999997,0.0024457446037284077,0.009906666666666638,0.0007947746011710799,2481.12,41.10279795828989,238.248,10.537551897855591
615,0.09834266666666663,0.002495774206311314,0.009908666666666639,0.0005027701042999562,2480.536,32.4382490279608,238.22400000000002,8.246211251235321
616,0.09838866666666664,0.0025891869165606545,0.009945333333333304,0.0013235054464061228,2481.36,55.72288578313223,238.78400000000002,24.19917353960668
617,0.09845799999999995,0.002569370869817499,0.00993799999999997,0.0008809716857601526,2483.768,52.653584873206874,239.032,7.889233169326408
618,0.0985153333333333,0.0020450482200237365,0.009958666666666638,0.0009669539802906967,2485.8,27.557938965024217,239.312,10.75174404457249
619,0.09855799999999997,0.0031360803561133427,0.009926666666666637,0.00042946995755752793,2487.0959999999995,45.78646088091981,238.928,8.28009661779378
620,0.0986113333333333,0.001222474721392797,0.009934666666666637,0.0011162934699760342,2488.4640000000004,29.37073373274832,238.92,13.899640283115243
