episode,best_mean,best_std,always_approve_mean,always_approve_std,always_reject_mean,always_reject_std,uniform_acceptance_mean,uniform_acceptance_std,oracle_mean,oracle_std,pattern_prediction_mean,pattern_prediction_std,rich_becomes_richer_mean,rich_becomes_richer_std,reverse_rich_becomes_richer_mean,reverse_rich_becomes_richer_std
794,360612.8323068222,86622.92019250238,319872.2626030304,16540.066818785617,0.0,0.0,173621.874247602,12670.67359699225,1962344.897322204,14151.572871604898,1146700.1065405938,20640.1556428318,315521.72746595304,24992.72229426389,296278.3933574083,23459.41450290383
795,360809.7088915628,86649.1545162768,320012.1533346422,16913.097833083688,0.0,0.0,174093.801562156,12707.40792226291,1965154.8631544905,13965.029980157606,1147153.7891075537,20710.340493171458,315669.7349640512,25466.623530117977,296656.4397642227,23227.63178539501
796,361137.41522134526,86485.87886357243,320566.34045760595,16751.717501348176,0.0,0.0,174254.64672638624,13052.332228720688,1968102.6979156355,14084.275325088334,1148047.2533730906,20687.30503943956,316076.81226983253,25533.781972174955,296396.5492624418,23262.51568484938
797,361337.76167934993,86309.08097781918,321009.237374151,16747.846307703578,0.0,0.0,174291.09358006078,13046.517859541522,1971024.7784542283,13920.070413757434,1149398.8979654294,20650.28761324021,316302.6195124663,25634.44286528203,296397.0280252367,22906.763495189083
798,361333.4238286085,86296.49869367116,321124.25433828664,17034.532044321364,0.0,0.0,174614.13439669478,13334.797835017707,1974082.4755156343,13824.462975792576,1150139.0069696878,20568.026114079003,316900.47021581454,25642.264999176517,296871.85300731385,22521.227881098577
799,361588.7657929874,86174.37214509206,321161.1092518562,17207.382377619906,0.0,0.0,174675.39754707267,13376.07346500288,1977079.6908708592,13766.588876662396,1150625.0186419326,20370.800753044623,317999.5480096349,26122.89077637804,297129.15146514203,22266.923083199203
800,361872.5050801822,86253.86578501103,321459.0332353918,16784.459608342422,0.0,0.0,175134.70512494846,13304.630124531344,1979599.3105423383,13771.067691172291,1151720.1956632668,20175.69361339536,318268.7089182474,26576.099129879887,297179.8004890254,22245.039306228413
801,362091.0198898663,85855.64486097495,321490.2568228032,16118.781606341678,0.0,0.0,175415.14240046917,13209.010407593138,1982576.297539565,13670.237684311183,1152651.248358112,20227.45869775631,318234.5488598506,26540.003217691446,297657.88679567946,22054.320915176857
802,362441.3026225756,85803.16185976285,321995.1230304942,16603.300694200905,0.0,0.0,175588.4189209996,13242.104815696142,1985353.2714292249,13854.277914426257,1153555.6282995308,20645.76275319262,318761.5228924499,26704.85801543689,297985.79407862923,21994.061270950715
803,362518.4878207753,85759.91453580234,322633.02008399524,16605.474983865082,0.0,0.0,175585.60375694663,13305.593931000289,1988444.851052772,13655.514955065746,1154254.718389375,20590.175328260302,318693.35542687244,26528.668241625328,298373.4951607549,22546.73673704766
804,362647.2992388596,85663.30052887509,323268.5941620901,16532.143670093108,0.0,0.0,175810.91977878351,13320.908300640203,1991514.6801184064,13633.099818412747,1155142.5541441734,20556.86856872704,319439.4741213755,26720.51265514321,298988.2470685877,22814.370573556887
805,362921.0748083271,85750.98884233808,323743.22848366795,16402.796389611856,0.0,0.0,175738.33428644488,13700.81431463826,1994396.8196466968,13650.62133104256,1156366.8839953972,20641.67872899698,319819.9839826732,26836.633711786693,299298.1895477282,22789.806494061835
806,363192.9770723464,85703.6813639913,323829.2683509628,16850.1806663014,0.0,0.0,175757.3884045341,13637.285807860742,1997182.8545038037,13641.95722020315,1157344.3683141847,20732.38392086274,320178.88184729154,26832.0622325989,299770.76763612666,22461.829248579743
807,363522.0874597144,85861.48436296375,324439.4590428398,16793.865600696303,0.0,0.0,175974.3526898299,13376.173848709592,2000170.5096319832,13623.244947980911,1157670.2661031445,21267.46810395144,320405.3357774434,26739.45676540373,300015.36719589244,22889.92521047531
808,363869.320212638,85444.82753575323,324805.1674083931,16242.562137605632,0.0,0.0,175998.22292507088,13311.77479110906,2003263.7857265635,13634.215582911986,1158142.565184764,21307.38594353641,320277.0375401517,26656.53790862891,299577.53745555284,23322.595119275964
809,363853.1387319436,85542.65996627735,325275.73265355226,16375.833838702272,0.0,0.0,176184.39251278187,13171.902164841822,2005967.883740709,13969.335406863933,1158968.1762406828,21591.592703885715,321210.1505565008,27005.233942314284,299975.95497869543,23236.35487287333
810,363988.8726725546,85460.80999616001,325573.8604280828,16493.874486361336,0.0,0.0,176386.90418584357,13132.479223361508,2009083.4048494997,14297.023766764269,1159573.2663197608,21622.98543545654,322053.6292079276,27277.022760342566,300531.8682824321,23550.91377339609
811,364380.63025112206,84992.56075082949,325834.7647240588,16353.28183759294,0.0,0.0,176486.67681783298,12827.284867582162,2011889.4015976707,14191.505605297594,1160622.8566969896,21364.755718241613,322496.0016041143,27274.47240571021,300583.6916088042,23516.49444420125
812,364641.8018041921,84864.86613979032,326181.6133740243,16414.981538782155,0.0,0.0,176740.98594834856,12934.114818983942,2014725.140341892,14171.51037073646,1161599.687910376,21247.766285013902,322713.8697581397,26401.73080028537,300929.402035317,23106.98269886427
813,365200.94468089216,84747.7226974979,326488.49287175585,16118.773211913138,0.0,0.0,176656.2786503199,13111.165709439336,2017801.086816356,14171.24166374172,1162228.6242305678,21645.81911971904,322863.2408381298,26426.83690457525,301304.71219656663,22935.598415241617
814,365312.7726604948,84568.877095871,326684.7240679556,16313.001755077294,0.0,0.0,176730.81894748416,13082.558843232297,2020613.751156389,14051.573226242845,1163399.2242283395,21382.28011407235,323228.7630918625,26238.40455739832,301512.3106901784,23014.57156385643
815,365279.7953629438,84556.88535879416,326913.59947167494,16136.26028677923,0.0,0.0,176803.0442157662,12981.445951627244,2023669.360592091,14219.344114873697,1164372.9703964817,21138.36918310093,323823.1775439506,26424.032842868808,301636.71534897643,22872.11699594143
816,365425.3391136498,84173.21920924979,327225.60091487673,16278.8319011485,0.0,0.0,176853.09754984156,13155.71178023722,2026379.985599089,13986.973852850162,1164964.0521832327,20946.85571119636,324310.9654277725,26173.814622925245,301498.84265765804,22959.934227484035
817,365567.4054811342,84244.96880378074,327819.9330199841,16480.01164050971,0.0,0.0,177109.91348301596,13453.262819661497,2029173.3935653928,13966.558866130066,1165802.7455294,21230.344359088984,324235.92277577834,26550.314989923303,301931.25552782626,22984.91294181655
818,366171.8096951602,84437.87339144544,327929.127240321,16600.248767955512,0.0,0.0,177426.29134516226,13384.574340249485,2032050.277449144,14009.355248023485,1166758.073077285,21414.492481379853,324849.0910726796,26323.92755969915,302210.6333101896,22828.20129655597
819,366231.870596391,84573.24758533009,328109.2974387463,16667.83971158611,0.0,0.0,177581.88615494705,13442.227838756968,2035084.7922246489,14056.881818204076,1167667.5911716577,21312.40734063873,325065.1540961646,26415.072983557693,302336.42762526934,22562.309505020017
820,366552.3572455672,84377.44941175038,328327.51952021883,16357.297666706592,0.0,0.0,177970.30717806215,13517.297651986011,2037970.3695849197,14218.45588913333,1168023.926842772,21248.886544020774,325525.855516999,26700.67936035677,302672.8780402177,22098.01680821164
821,366648.2374677804,84640.99016374537,328763.97358834743,16416.156107004997,0.0,0.0,178235.90250371024,13817.56590694896,2040816.6986178823,14125.312099498196,1168867.3838271485,21332.958820077198,325884.18286709505,26483.907415977155,303170.35283333814,21901.60930638184
822,366923.614284288,84328.24579995066,329126.193784028,16072.480393318794,0.0,0.0,178679.84799551577,13919.073827389178,2043608.4979293053,14291.563014085888,1169222.8294861466,21039.434967296223,326316.2714548408,26347.70034150728,303467.1128775164,22190.86949820451
823,367035.8129923897,84345.70051702761,329809.6158564696,15979.544980288809,0.0,0.0,178734.83274042024,13781.025008645962,2046212.2484314495,14218.577268498111,1169824.0242444482,21141.22890911678,326417.7443075402,25769.97296485005,303803.9215909274,21970.19445031191
824,367316.9463713303,84186.07916477844,330386.1496966287,15780.78666104385,0.0,0.0,178975.29362408427,14145.712763431193,2049313.0978030984,14027.739185904671,1170555.3473464,21225.453152518123,326806.045452628,25565.348887472952,304169.7625396785,21765.62159181472
825,367621.1982309377,84342.88959615462,330505.02069233084,15624.639162731472,0.0,0.0,179339.97244723685,14225.6689597614,2052298.294109783,13855.323541407088,1170963.3018515557,21195.29166093253,327383.6719752694,25340.93640141884,304330.1238609257,22301.62377092093
826,368309.6320667016,84263.48529818472,330909.2035679071,15936.86794645966,0.0,0.0,179509.7482601124,14099.239301695585,2055210.481696488,13917.30040368852,1171777.541435583,21215.10398454449,327911.2573935163,25340.44346972531,304761.71795534645,22153.54296877829
827,368635.1999085898,84336.44766179744,331255.01784894086,15938.306901565798,0.0,0.0,179528.87830976394,13978.030577321915,2058004.0280844867,13702.078753896092,1172631.7428517097,21196.325539574245,328311.99862653564,25229.257477255906,305118.97234560887,22420.15282512356
828,368656.7456397438,84488.54316534051,331952.6234615547,16033.587369349523,0.0,0.0,179626.55320555496,14119.278992001193,2060884.4517856608,13629.653924378832,1173185.8668877713,21483.16481801821,328417.5058540871,25335.63483546017,305410.8290051451,22290.171672509445
829,368886.351681326,84592.4560016633,332307.91500937846,15812.883120646144,0.0,0.0,179865.41067786026,14226.76058614912,2064020.3761018985,13685.312749535571,1174085.078539494,21198.019630068164,328451.41518180177,25710.122286935675,305720.24023679417,22753.046237941973
830,369205.32625300856,84632.27338229519,332789.85820975027,15931.68816704082,0.0,0.0,180219.42994434177,14191.213827358384,2067183.790401433,13297.958415887111,1174533.5993878238,21202.281270142757,328908.58334186825,25841.862280506863,306094.38445966586,22671.97244920833
831,369373.896123438,84606.28108835663,333411.24572777067,16005.772729911636,0.0,0.0,180261.0639534383,13839.428091599117,2070107.4935228296,13174.044082743188,1175318.96492902,21320.45456322874,329732.58424044185,26111.19655555838,306660.0698043696,22532.000913784545
832,369621.4889046472,84611.4820625441,333482.6425824963,16408.833628252723,0.0,0.0,180361.9362723592,13691.98597990576,2073063.2265143911,13094.829860670274,1176043.3708343334,21518.6997982866,330146.9992491204,26060.37875605678,306924.9607947504,22158.09970176674
833,369684.042243614,84438.20032580546,333840.2172686367,16585.12705566811,0.0,0.0,180310.71638061956,13698.164721998486,2075927.393622246,13017.782732010515,1176609.2397577644,21584.43401297971,330155.93114701787,26182.55831078057,307230.95409406914,22440.970881283145
834,369923.4216554836,84665.81779982377,333525.61891818367,16697.392303916484,0.0,0.0,180437.63076294697,13655.711611507744,2078506.012790293,12717.984921988227,1177680.0929892643,21460.42424793492,330596.9777990425,25876.13280000834,308003.23024894844,22734.103298377977
835,370009.220744885,84927.79747390484,334178.9179161744,16585.77234583101,0.0,0.0,180543.43034562335,13512.865504872734,2081304.5950771656,12798.167791793268,1178462.3971822043,21962.39874343302,331024.3743911148,25873.760556623547,308550.85678545025,22791.794114624903
836,370377.3172877226,85254.75543583474,334607.5448374478,16488.57675323127,0.0,0.0,180467.2749776965,13292.376105155392,2084307.4743848208,12677.415481084356,1179333.3989108014,21921.42105971956,331337.56668089225,25598.565662647256,308961.7674355708,23044.029697803835
837,370378.4567483175,85161.21808066673,334519.33693549724,16745.73724584992,0.0,0.0,180648.1649851315,13467.497613770547,2087090.86065122,12909.742066639868,1179523.0798294125,22168.64661649903,331616.1902473009,25732.297097396804,308649.10598249274,23228.13677035445
838,370666.412660278,84827.87788223318,335242.84636899736,16788.611303065973,0.0,0.0,180739.54999025137,13545.55520345308,2089893.0891842744,13000.04154814028,1179984.216033053,22078.634054635037,332032.419699179,25867.991406640474,308871.04014812585,23304.325232523188
839,371231.6983823792,84623.55879334762,335610.9644979731,17055.064424156197,0.0,0.0,180875.62281832975,13260.186632307346,2092530.585514996,13192.91286053836,1180888.330050886,22344.449906269278,332679.29296754673,25934.104386606505,309024.1439533564,23705.99215121667
840,371353.7431920642,84929.71473956431,336397.41768723854,17293.929037043225,0.0,0.0,180760.55420721063,13503.263208742688,2095463.847842513,13261.87181041028,1181478.037595299,22275.85528507977,332677.9650395588,25898.702479528336,309259.6894029312,24025.685737738768
841,371862.2863738459,84723.74759774172,336929.4446706729,17347.85494886874,0.0,0.0,181054.3454776784,13484.890616242148,2098231.0306472904,13106.124318287924,1181721.340570105,22314.38928713754,333186.16292878345,25824.35714476139,309521.189646059,24530.178548167285
842,372139.116994857,84584.8179553337,337483.8331833826,16734.868877883528,0.0,0.0,180959.3752922848,13559.518346038263,2101156.8821458467,13338.163874403495,1182513.52318534,22513.909041213683,333456.6363391316,26439.354122713536,309852.66908846813,24212.14650345267
843,372193.8269540713,84728.6531722073,337922.61168716213,16743.33380321422,0.0,0.0,181093.66269801644,13657.85139487404,2104198.899892575,13247.357202125768,1182548.396214566,22968.650298749217,333750.85561469983,26645.959618985995,310427.53282572224,24404.882047295658
844,372485.9649343992,84974.20163995028,338116.9540044414,16785.35207744986,0.0,0.0,181118.675352171,13860.516637181354,2107284.457265496,13147.194239413544,1183308.3872479035,22884.75652812185,333834.8052656918,26694.44885023065,311039.19067444344,24550.66289470333
845,372910.70621670986,85122.70342176055,338372.4844163513,16840.877056468387,0.0,0.0,180879.962328676,13983.15387834354,2109990.4747971096,13135.77229016428,1184284.5009128698,23079.385722958537,334212.18821096595,26437.35039129173,311530.75695166865,24601.06668253817
846,373151.3462204493,85063.07682386087,338638.2043701789,16950.158309927217,0.0,0.0,180927.8166026849,14222.7515225487,2113182.2805696777,13356.254102096833,1185417.742347326,22916.543160310543,334370.06472183333,26880.32555439709,311515.6862213646,24988.029953753008
847,373750.7032606782,85006.35804579806,338793.6901476809,17286.303167118327,0.0,0.0,180831.4617449481,14077.859560119476,2116125.160022284,13397.782504516485,1185866.072665959,22571.2002020998,334852.7523630092,26911.039543872863,311493.94765398896,25366.052666828105
848,373805.71974791534,84604.14227695341,339117.98569773755,17697.54792867484,0.0,0.0,180876.2700519857,14322.670450956826,2119336.7354616104,13363.319756177025,1186653.6047960503,22297.43262817235,335381.21502640744,26801.04576937689,312065.1094771588,25155.707887569697
849,373960.20606260985,84978.51103797932,339774.1516050151,17810.13569747855,0.0,0.0,181227.27112281809,14028.753575943383,2122161.865990746,13428.129141425958,1187958.9975447212,22329.060523904773,335416.4908029866,26968.287487379675,312809.0301939653,25138.83981644361
850,374461.3254187303,84620.58312720206,340333.919720737,17840.612669059803,0.0,0.0,181491.41148423625,14039.08850595256,2125263.640835702,13337.870026770604,1188843.0702907008,22538.526332203102,335684.0387503004,26939.93017997325,313383.4673287217,24838.80852689549
851,374592.46620662126,84590.6823542038,340564.2675053852,17804.285309272993,0.0,0.0,181651.8225796217,14204.056266727468,2128093.8065069797,13392.126232537508,1189519.2812381792,22762.221291000867,335929.2864577483,27229.3280192228,313616.6453431627,24353.686347868195
852,374816.5155364266,84530.50998749955,341093.9825663011,17792.782524609065,0.0,0.0,182018.57768577864,14225.533217099624,2131177.0520627857,13325.226955046175,1190459.8165481568,22965.51309500553,336218.61375713424,27301.143085378768,313740.0072826014,24396.492364975296
853,375183.1415478464,84313.69528093644,341446.33592188626,18160.7363941275,0.0,0.0,182423.4618714466,14322.902652825973,2133986.1375957606,13243.118972400927,1191431.3534189486,22981.27043458392,335904.18229018024,27288.36658186304,313836.16761468875,24384.497364912622
854,375542.6500876335,84222.1146216686,341853.0822659543,17617.677968973734,0.0,0.0,182672.8180212848,14433.315927556529,2136816.1197891543,13328.93557125503,1191836.697938288,23249.492486954216,336326.96867597883,26991.126651854072,314262.2335959106,23988.70406998556
855,376133.8455875589,83908.51330549564,341969.2091415747,17422.32339572853,0.0,0.0,183240.37985212437,14483.324866064697,2139933.30596962,13183.551127175246,1192183.9028772097,23090.216878336072,336930.6355193992,27057.876289015057,314412.7785156468,23863.230620408336
856,376670.31916557,84013.61911348016,342522.4161112435,17364.16473739595,0.0,0.0,183282.761063152,14666.109166684597,2142922.6885365797,13161.064725686325,1193073.1136047058,22970.93773793514,337182.4038282939,27017.025380354407,314624.4525124764,24137.58707950223
857,376915.72608361056,83788.25460501178,343140.9513879625,17583.67183154487,0.0,0.0,183421.2873238284,14831.498633694177,2145830.231654817,13430.176458197671,1193769.823985973,22749.855843932888,337210.5922313734,27084.44466282196,315438.3919123611,24563.505648076854
858,377153.4598943285,83276.83761086132,343715.2748489942,17855.302236823394,0.0,0.0,183772.77888983252,14643.440749770609,2148857.8579126443,13259.53150893625,1194397.974555739,22968.0917136268,337543.1436490516,26806.009945158712,315726.7776460704,24566.491519436888
859,377324.9126489532,83348.70101899475,343821.17950113723,17410.665344381803,0.0,0.0,184237.10937962035,14673.659667489186,2151737.2707928354,13259.880227052545,1195292.7018588844,22968.317042135,337877.41614327824,26656.184217868857,315597.1492215431,24527.925183534888
860,377142.9241111428,83111.08892180675,343996.8804867462,17727.635023865914,0.0,0.0,184353.3888791731,14803.82894737582,2154603.862467709,13118.98217794906,1196027.7168544685,23021.90037710072,337723.1067162963,26420.828821838983,315708.5384670397,24822.749271692177
861,377329.4707936861,83778.89159282288,344680.148825478,18022.75225094158,0.0,0.0,184556.1522499452,14853.05658813621,2157513.8416049653,13262.176796186632,1196116.065380095,23132.41568988166,338219.06162924884,26783.646619923904,316254.66955067986,24649.12323346813
862,377748.2193179735,83558.35669427527,344530.550972832,18131.172183549497,0.0,0.0,184900.17089198012,15024.926721628231,2160371.088865175,13250.880885503791,1197576.4138676552,23467.212355465028,338258.3530367995,27027.870424020144,316244.85399986606,24937.736961342114
863,378332.9867858109,83454.99311852512,345018.4896383643,17969.632138931844,0.0,0.0,185118.9345494424,14795.404003479438,2163216.874182108,13484.926523944812,1198526.9007671722,23517.391778762143,338818.05632899614,27303.529742199305,316288.121906448,24781.68507185843
864,378609.4693948962,83156.16916476516,345127.28032480995,17698.95064553687,0.0,0.0,185589.36706595743,15109.526428309126,2165872.8465223736,13685.563815891202,1198977.3213216322,23817.914760143554,339429.4519303177,27182.909018640825,316949.6180243331,25043.825406905013
865,378954.9901209005,82773.22763256525,345649.8180461523,17547.019006135004,0.0,0.0,185756.0339719881,15104.531399249589,2168921.1535422537,13968.9128262916,1200053.9058272191,23781.70879811421,339817.2181311198,27220.116182267837,316791.5752015501,24992.329766613104
866,379404.86047550215,82691.62506519056,346076.8110860111,17577.82975775761,0.0,0.0,185798.84652879072,14902.341321401123,2171692.407260069,13686.70071319202,1200414.2752913055,23928.813560931823,340328.878221351,27369.27895971656,316731.3931092435,25110.249691677564
867,379700.9866448415,82506.49879822152,346342.7088030667,17536.42141885771,0.0,0.0,185474.56302109623,14799.922547712966,2174495.130353861,13588.87559625487,1201199.5505109804,23745.71898543212,340608.0543209198,27494.00292446139,316663.7658125682,25301.918657124806
868,379959.5856747018,82113.15773134862,347013.64746137115,17326.902470270346,0.0,0.0,185789.9656160245,15002.719030921222,2177462.948454892,13561.515124191606,1201526.6431544214,23593.8097880269,341106.8780767832,27397.499534007908,317222.403099123,25926.164835313662
869,380311.69732726447,82059.60182810943,347075.96471624955,17502.188729956913,0.0,0.0,185956.11686385408,15014.52985239276,2180253.6926192828,13874.49867586142,1202210.1114940553,23505.14571476861,341613.3794796175,27290.214898014903,317858.5587222831,26145.173494671588
870,380637.8595507882,81634.70619553716,347168.97906476766,17300.574217127032,0.0,0.0,186354.93140836136,14917.90328899278,2183149.5157439774,14062.145283543368,1202830.4515626442,23219.895503075106,341821.27357508097,26963.07856754882,318506.39017318335,25561.64501150233
871,380809.3370488508,81349.29365477196,347673.4740912713,17501.696823958508,0.0,0.0,186699.3492691496,14854.904093106808,2186025.522888892,14009.31739585691,1203660.9010331356,23621.64021956998,342309.1897854459,26933.99366505234,319171.0901852469,25578.7453603732
872,381212.5610387261,81436.41945245027,347512.3724290178,17575.859611751835,0.0,0.0,187025.33229966165,14997.747523286607,2188941.9685529256,14095.592859383212,1204507.9322500476,24179.13396753472,342532.4715885349,27231.751161317945,319463.58263298904,25580.03904319477
873,381628.56366733706,81324.4720462202,347726.8770051197,17322.61312151833,0.0,0.0,187453.02499402696,15137.82257560342,2191896.283868371,13991.937348741523,1205031.088002463,24537.12726035611,342703.2338193877,27135.1376179252,319842.9993946564,25635.11841311816
874,381925.0682119342,81285.18226127772,348166.9827779505,16702.828633355115,0.0,0.0,187830.76458390075,15312.9453986779,2194731.6834067707,14235.088685307865,1205690.0632981877,24434.259077844265,342776.1357631,26768.46128150449,319685.0181600685,25475.05357949387
875,382104.9269180492,81173.05372510516,348443.5831109396,16407.344216997782,0.0,0.0,188157.8382311382,15312.215325915346,2197521.691746051,14098.583748310435,1205997.5345959184,24443.039148602507,343183.38502208947,26587.42277776768,319905.71603356267,25489.23854010505
876,382486.1149055299,81375.66440728585,349027.6368190049,16481.37518508304,0.0,0.0,188324.1013661404,15138.73473058972,2200476.344908183,13895.723393650287,1206245.938205975,23878.29217588957,343335.2457906175,26501.230900307604,320151.2952021387,25556.063342766294
877,382508.286721168,81189.89323012921,349795.2947011689,16382.147254033542,0.0,0.0,188664.5514328204,14673.573642594709,2203639.4462206163,13854.854517001737,1206978.865615948,23838.562466039635,343520.81185597123,26170.79414920889,320308.15059132135,25935.805940550283
878,382576.4228955813,81016.2874818121,350674.5439969768,15744.982298519002,0.0,0.0,188840.79028236173,14414.64209458592,2206529.7998080687,13723.637590728144,1207698.5360018187,24120.35548880706,343980.6062229368,26012.516337114463,320433.3331145375,25911.421439930156
879,382980.7092988453,81104.08192276483,350949.75282910897,16051.549263575604,0.0,0.0,189470.81587267615,14287.686189522014,2209358.9918996794,13785.221422647472,1208394.149208991,24105.818351639897,344193.38978993485,26275.636533353776,320660.35699844925,25748.1223988023
880,383059.2815394799,81211.65608650599,350940.82318224607,16003.641122061252,0.0,0.0,189785.41747226368,14412.583729345735,2212374.549617569,13784.613025383418,1208866.2651249669,24496.525626326904,344547.5213343148,26978.20723020697,320693.848624322,25347.258332785525
881,383310.9113297315,81395.41005489888,351422.30784156395,15879.786379575182,0.0,0.0,189874.7462154808,14295.530695406434,2215302.072605675,13984.99026967845,1209204.8419854625,24391.041575062776,344754.1472673036,26507.778732560328,320802.1146417326,25435.92205253504
882,383331.973488364,81739.99702962414,351534.6383231146,16136.954661261763,0.0,0.0,189826.3684597444,14553.78060268747,2218179.8967626938,14153.210227967582,1209790.9091239788,24405.559698763987,345053.42763204675,26382.737698109708,321238.3140868496,25656.85124991124
883,383574.0254715992,81647.94506849145,351834.82790918613,16495.16398970613,0.0,0.0,189631.3196061772,14660.076776111848,2221227.570669723,14106.82729149279,1210086.510538132,24568.188192747617,344939.6885113592,25967.27619661662,321539.50301741145,25548.049363167014
884,383781.78012767807,81561.84701930502,352291.02296608407,16637.19382213673,0.0,0.0,189827.7902836338,15015.53238480552,2223938.436682688,14263.53591572682,1210546.6682948328,24417.06896930885,345528.9248227903,26090.786955393123,321854.0092717331,25823.25461659233
885,384147.00778376864,81311.58536599044,352691.6526697151,16479.727136201516,0.0,0.0,189965.25927141888,14818.944462646918,2226752.312395171,14519.99394206786,1210903.405185786,24134.21983690602,345885.3485774694,26100.30882956344,322117.4349238957,25822.399766680788
886,384550.0764508114,81084.48303750138,353415.2340160721,16865.714588515828,0.0,0.0,190154.8576146461,14907.475253005952,2229711.603990698,14494.145245212932,1210993.356153686,23968.47874190836,346378.0475522228,26589.174622258943,322425.7533080494,25638.93668501069
887,384490.7004966941,80758.97403708492,354137.5695072868,16885.698317340757,0.0,0.0,190346.9227768197,14851.384553142616,2232709.1695234105,14579.535628029556,1211793.0358240812,23918.27710173542,346603.5600911542,25963.73820503764,322982.3481239849,25554.588668722437
888,384614.86410754017,80595.0973086083,354632.93266052817,17157.75798548375,0.0,0.0,190457.2588169056,14743.921903927225,2235709.6616072957,14420.530464588885,1212775.6229578597,24088.134630111443,347273.21651355195,25860.21301300212,323514.54808687465,26128.38489879434
889,384729.9535969762,80911.75345001754,354726.79911280255,17001.109284717306,0.0,0.0,190555.6618829016,14775.943329578264,2238617.533774136,14355.356537443751,1213537.0245736665,23923.69087017476,347217.0119458712,25939.41318931476,323760.9916400963,26090.65402622296
890,385263.4832368399,80991.42837982066,354847.9334714005,16840.602390685148,0.0,0.0,190813.64682324664,14650.69639221319,2241520.086636057,14165.363588673328,1214563.074607161,23869.70514619146,347749.5395998836,25669.7563756737,323867.7527717933,26131.24857039855
891,385519.39563624776,81013.01367777279,355791.0613595057,16851.431284643586,0.0,0.0,190853.39428267803,14480.644301156302,2244452.8427201407,14205.942128793247,1215403.8498735328,23492.8438407529,347725.201998385,26075.371288094404,324115.42833332124,26264.977878960497
892,385637.7454271127,80744.62537133922,356393.25524279533,16796.71280886161,0.0,0.0,191031.88142616177,14513.596052276593,2247309.809146885,14386.993649956385,1215957.6863705365,23256.61797330146,348178.2218840328,26137.152577629626,324309.6483035468,26118.638941689773
893,385887.7502320692,80739.02727281382,357623.7525587784,16619.118039414894,0.0,0.0,191261.79521636144,14398.535101155932,2250226.1191928675,14239.940526121984,1216700.6026105762,23366.98168803804,348512.20340938884,26342.15001565631,324081.38402261847,25986.65778549022
894,386147.75755543954,80453.16916570126,357623.0270368563,16418.421395870733,0.0,0.0,191469.43232013157,14791.33042136563,2253132.8527471456,14149.711485144546,1217157.0459177406,23448.546661997505,348784.6594779027,26562.30385763528,323958.3350925284,26269.995005199573
895,386423.5605420555,80146.3702697687,358241.3685711814,16157.14921096341,0.0,0.0,191729.08992725736,14663.30160345262,2255922.688861268,14402.672449854785,1217620.744480912,23966.68513892436,349213.7539333026,26489.888757736804,324160.3927313917,26089.63497889989
896,386600.41785116505,80130.80501537892,358945.475274911,15596.748681490222,0.0,0.0,191843.08434422108,14574.016105760564,2258872.4715601257,14505.931090616928,1218445.0116007214,23815.25023951971,349200.3765861009,26385.368539520987,324512.9491664673,26336.16599675438
897,386980.13538487686,80137.9211606705,359334.9878560214,15662.425658402404,0.0,0.0,191935.0544384555,14560.97519803289,2261834.367486733,14312.265052841996,1219136.703388202,23413.527485146307,349424.96242076985,26356.070591489974,325182.99739992974,26608.32757274009
898,387067.38756436703,80418.78921607119,359723.1756897929,15215.580130940194,0.0,0.0,192220.32466604467,14378.77762225679,2264952.40606676,14317.24888349652,1219292.4866360673,23198.00186148808,349834.7280454799,26530.340208783284,324913.1037538234,26813.31292992647
899,387421.6635930085,80476.66794349115,360310.5919316365,15444.447917371015,0.0,0.0,192102.1617688737,14313.627350926035,2268014.7550226087,14291.321074463702,1219894.135592288,23277.67569294893,350415.03216019674,26360.134913693528,325044.6029240632,27448.58889552007
900,387479.4366187577,80600.76396218207,360980.53308638686,14981.765476817058,0.0,0.0,192261.41863692325,14270.030334048726,2271070.284477976,14079.180091424074,1220870.1146969784,23480.618212792877,350677.7965950366,26485.32406601569,325466.61386614724,27315.86412623024
901,388173.9095512238,80638.37160560588,361441.12884170783,14546.22905501148,0.0,0.0,192291.8246707204,14442.793109517366,2274323.0364582194,14235.797926279864,1221892.7147455837,23458.458945193943,351114.8956331847,26646.48509065856,325642.9587814876,27396.259245799534
902,388273.3189418205,80678.98806059278,362048.1704219239,14760.805982928285,0.0,0.0,192367.7478926003,14312.088802764032,2277377.9354909984,14202.493864941553,1222863.8704871074,23345.14389625207,351453.4828708543,26844.75554388624,326115.9939349678,27308.46099839862
903,388399.0344975399,80805.01969759566,363164.7488176216,14378.437698169952,0.0,0.0,192484.32330265857,14271.230868626404,2280514.8921276447,14241.522446688856,1223524.4292228152,23710.300939651304,352220.41014296096,26564.522740770248,326199.25783712463,27158.506639310453
904,388753.5357486304,80916.79882541757,363621.35118540825,14542.363202944727,0.0,0.0,192592.687159088,14291.463206422886,2283503.1943292646,14138.568335823033,1224227.1591834526,23600.776063768877,353202.0680440595,26422.54403154781,326649.7235634398,27450.272159972737
905,389120.27860838326,80991.6096014454,363511.3727189068,13869.936885816333,0.0,0.0,192680.46603866917,14516.164852987971,2286632.333702407,14128.79775184912,1224825.074845991,23724.82219634908,353433.13445298106,26099.173920826302,327299.3691409867,27420.13340730399
