episode,RL_mean,PERL_mean,Oracle_mean,Pattern Prediction_mean
772,0.09100920560002276,0.8082849029239196,5.999854357039667,40.75857395680605
773,0.09109546165840321,0.8088050026937805,6.003762570752171,40.799699839371556
774,0.09118479833573395,0.809369459236253,6.007673340136386,40.843287664829084
775,0.09126917058762295,0.8099126484757049,6.0113927323201715,40.879183424771966
776,0.09137048272956025,0.8105010070961789,6.015155920337084,40.92047819920976
777,0.0914560727790167,0.8110594222074331,6.018927000882775,40.96171225741466
778,0.091551468535519,0.81159834792275,6.022301556936239,41.00643183789304
779,0.09164645432463396,0.8121979850088823,6.0260623892591,41.04523548878381
780,0.09173613855154256,0.8127393122784298,6.029505118026862,41.085625258800164
781,0.09181941520919006,0.8133129828009952,6.033188610127832,41.12849777621383
782,0.09191953860704451,0.8138888135168981,6.036794700661734,41.170561423181844
783,0.09200470383791819,0.8144406465340417,6.0407081489488235,41.208631211082285
784,0.09208781867771575,0.8149406481384991,6.044125103021564,41.25245638555883
785,0.0921840592562728,0.8154493552905937,6.047290601591811,41.291092012810054
786,0.09228706920666832,0.8159353473320891,6.050817879269603,41.33063194664353
787,0.09237895615121383,0.8164262340094061,6.054571591654032,41.37315602159813
788,0.09246421443187502,0.8168876055045012,6.0583227063133425,41.416009505164894
789,0.09255503540212263,0.8174151514815321,6.061727155062677,41.455615168675784
790,0.09264080344672415,0.8179372649100398,6.0649719271628015,41.49657487454237
791,0.0927111908538804,0.8184586516583334,6.068690240121376,41.53490555108832
792,0.09280588464510797,0.8189422987567808,6.072294106212606,41.573882901863975
793,0.09289687115498413,0.8194449927673562,6.075580013303748,41.60902171922727
794,0.09298404444312472,0.8199536615963964,6.07905768153171,41.64645291696099
795,0.09307513670863242,0.82047988760201,6.082353445682923,41.68610347587714
796,0.09316440030694775,0.8210065171451647,6.086141304831025,41.724335055661264
797,0.09324851456985547,0.82152212667553,6.089299589219274,41.76188376687693
798,0.09333955540533813,0.8220028189967159,6.0928980832274675,41.80298028245181
799,0.09343341507429567,0.8224819031032784,6.096382542006195,41.837349318180216
800,0.0935123957379112,0.8230287139521059,6.10017253491252,41.87341387530486
801,0.0936165440134585,0.8235188550323327,6.103598649832475,41.90829581657798
802,0.09370711631526747,0.824003851451545,6.106998617897816,41.9527358258312
803,0.0937970352420822,0.8245275205595761,6.1107014449218475,41.99182630158443
804,0.09389039326789131,0.8250735650026674,6.113741804358247,42.03269818778469
805,0.09397925282415771,0.8256222245423731,6.117419168508151,42.06952225939228
806,0.09408009843463709,0.8261579620962031,6.120970190145432,42.10924310854119
807,0.09417337865282585,0.8266708497585965,6.124065964456716,42.14797655331422
808,0.09426204552807073,0.8271719698394119,6.127472777841782,42.183812979262086
809,0.09435865890930925,0.8277247297192496,6.13098448465663,42.2195762069634
810,0.09446331612528185,0.8282352992069133,6.134255516219822,42.26176109210715
811,0.0945585293528791,0.8287463683818713,6.137473443614928,42.29810169629357
812,0.0946506941988617,0.8292443467920277,6.140917332527163,42.337878612949005
813,0.09475874946757615,0.8297122976634635,6.14424828594404,42.37644877576858
814,0.09485464379916735,0.83024037587285,6.147942091783681,42.41565558213695
815,0.09495756046242151,0.830748711444852,6.151535212254404,42.45675308061512
816,0.0950655622644225,0.8312813150513716,6.154844102258253,42.492764776475724
817,0.09515689819488839,0.8317530875114416,6.158186921735996,42.53242196204373
818,0.09525343621061345,0.8322836705905039,6.161497164733715,42.57033434537019
819,0.09534274416656023,0.8327637869325727,6.164840525476133,42.60804509363466
820,0.09543924670137788,0.833268514594731,6.168167127458079,42.63960031670174
821,0.09554265734510327,0.8337371442839281,6.171370410704353,42.67428931239445
822,0.09564714060052647,0.8341832211204414,6.174638360189977,42.710146811268395
823,0.09574781674320954,0.8346774054187791,6.177832179273827,42.74931929806388
824,0.0958471720044655,0.8351832305431471,6.18075602378041,42.78488683564895
825,0.09594118963080024,0.8357091655878086,6.1840824119534865,42.82071390566539
826,0.09603289457906498,0.836232794897548,6.18747267849431,42.85412310476763
827,0.09612947989074046,0.8367623810042539,6.191195503504628,42.894297224260555
828,0.0962222194276262,0.8372840424073011,6.1942952560197115,42.93032745314614
829,0.09632808484886436,0.8378116656000419,6.197896753681862,42.967133506975635
830,0.09642133686912205,0.8383078555241307,6.201437450714993,43.001559214144955
831,0.09652708004415458,0.8387830236160011,6.204708250153452,43.03967934316283
832,0.09661822500077621,0.8392530493852561,6.208156515986659,43.077326089641645
833,0.09670908598745444,0.8396816945868071,6.2117690608579075,43.11263982053452
834,0.09680735661551063,0.8401229666556844,6.215022924566612,43.15137530593998
835,0.09691092822497863,0.8405406052011302,6.218030304286551,43.18985322407795
836,0.09701896157460474,0.8409872952813081,6.220976165528328,43.23168286879043
837,0.09712869500050364,0.8414274385604344,6.224380659504273,43.26953880635183
838,0.09722882943877698,0.8418696787828143,6.228030536469827,43.306015847489924
839,0.09732986552751084,0.8423036819215531,6.23133091991517,43.34282924555935
840,0.09742874707246117,0.8427375810046712,6.234582546546802,43.378942799867694
841,0.09752333316721977,0.8431858681910198,6.237977699036062,43.41082092300393
842,0.09763103450883065,0.8436187872287542,6.241205067628263,43.443627192829204
843,0.09773613785076468,0.8440693232394079,6.244720827541959,43.47407009809997
844,0.09783435632870818,0.844505882162857,6.247895098024629,43.508498968432896
845,0.09793757758279194,0.8449335353233982,6.251081094055168,43.5437737353595
846,0.09803588421658906,0.8453475247979559,6.254453247929463,43.58211494220174
847,0.09813881587146818,0.845774062130556,6.257575227895873,43.61748607572073
848,0.09824139016335146,0.8462091177960436,6.2605288232165215,43.65811434407356
849,0.09834200989505835,0.8466599978068765,6.263722992624626,43.694600804159634
850,0.09844895024624117,0.8471001645024919,6.267005213510408,43.7344585211064
851,0.09855458601473915,0.8475538055562332,6.270025136794875,43.76848544848262
852,0.09865914176827015,0.8480086522257368,6.273179413820362,43.80073014766687
853,0.09876155175883021,0.8484377571579419,6.276485935465925,43.83430309345968
854,0.09887164851646181,0.8489018645545698,6.279561421016116,43.87166055737513
855,0.09897675200368994,0.8493096097344912,6.282721205805722,43.908662033080965
856,0.09908559217810266,0.8497589637733508,6.285515071894373,43.94221360886746
857,0.09918138206208914,0.8502153542197182,6.288809773709891,43.973704184486586
858,0.09928398700809238,0.8505948500526451,6.291990888775776,44.01021861638864
859,0.09938609746950451,0.85101948188377,6.295174423377569,44.0452720267073
860,0.09949268058935692,0.8514368056165907,6.298359956042717,44.08081967145769
861,0.09959562975380733,0.8519232328957979,6.301608325685526,44.1157550914529
862,0.09971012686813736,0.8523431722819798,6.30480478544144,44.14943597156553
863,0.09981239223637717,0.8527765971944432,6.3079697273790725,44.18378310214133
864,0.09993198173616089,0.8531745031701462,6.311026231756323,44.21997959819741
865,0.10004128026658607,0.8536449692025472,6.31389861623441,44.250307428190354
866,0.10014820319881063,0.8540763629498557,6.3169705892438195,44.280012093596156
867,0.10025351237831709,0.8545502181536064,6.320080446408668,44.31740972674342
868,0.10036064120712943,0.8550109185173442,6.323220265472535,44.35520280366063
869,0.10047481817652712,0.8554141198901611,6.326424914316532,44.38596523362179
870,0.1005847897031227,0.8558920320512268,6.3296772233011005,44.41448298839327
871,0.10069222745346215,0.8563847213325452,6.3325935131794555,44.44868714087906
872,0.10079288355704959,0.856869546095076,6.335502809878444,44.482618344894384
873,0.10089618013638432,0.8573700660125441,6.338918723908039,44.52147432689607
874,0.10100376223418323,0.857884759021152,6.341991266365863,44.55070090905563
875,0.10111832455250265,0.8584383833464665,6.344945077261882,44.58707661630867
876,0.10123637009299959,0.8589731866823772,6.347770562245282,44.620085844118286
877,0.10134850691876725,0.8594799744245084,6.350378574227033,44.65289413665344
878,0.10145874493006544,0.8600163151255857,6.353697469307211,44.68776144334161
879,0.1015723658343274,0.8605513072180391,6.356987574573081,44.72178935507566
880,0.10167585680836477,0.8610467585795994,6.35995800498467,44.75620637812126
881,0.10178747066887751,0.861555825873776,6.363134101761965,44.79420627847186
882,0.10188988091394202,0.8620504320990534,6.3664389836489725,44.82424058784603
883,0.10200324635778885,0.8625295235483054,6.36921712681912,44.853052887367724
884,0.10210385485452668,0.8630566097780203,6.371726481043458,44.88518752247652
885,0.10220278958536304,0.8635772485286517,6.374921005581687,44.91547363671299
886,0.10231384804553023,0.8640767765529652,6.3779125855420205,44.94829208646845
887,0.10241730401916209,0.8645526278954346,6.381299281177562,44.97822555722782
888,0.1025298925438431,0.8650632336970936,6.383977564838007,45.0118438366731
889,0.10263700064820805,0.8655713119802402,6.3869213496943065,45.049524449659394
890,0.10274689090149512,0.8660994878373265,6.390285963851641,45.083024219634744
891,0.10285155864907894,0.8666200996127886,6.393419707404042,45.12038171109442
892,0.10296493889960846,0.8671203495669788,6.396241712511112,45.151635095606586
893,0.10307946381750122,0.8676429967611781,6.39910974445902,45.18218604189537
894,0.10318774384477905,0.868159101580671,6.402160834653199,45.2132167917919
895,0.10331240372648717,0.8686408754781502,6.4048593397309475,45.24066082982064
896,0.10343123477484349,0.8691714681395429,6.407483159122988,45.27042886767446
897,0.1035466743162664,0.8696659571522508,6.410864475916834,45.29645532999386
898,0.10365306081230505,0.8702226885584375,6.413731992966345,45.32620797412722
899,0.10376223064523833,0.8707476540640579,6.41669956427581,45.359768676736586
900,0.10386486130043834,0.8712488731129372,6.419796269932138,45.3951056753402
901,0.10396419326673143,0.8717594902693555,6.423159273066967,45.430365413534105
902,0.10407338203209578,0.8722494691054861,6.426300495134621,45.45936908456272
903,0.10417904388083934,0.87277524907873,6.429387780234726,45.49079160531626
904,0.10429354199236046,0.873296009050746,6.432321352690806,45.52334355195752
905,0.10440339710498815,0.8738258895260832,6.435276240664624,45.55004602997725
906,0.10450559750939188,0.8743923579500905,6.438379038368851,45.58236981412557
907,0.10461266580844107,0.8749093840568596,6.441329457404341,45.61379452469932
908,0.10472438533533762,0.8754136458976483,6.444342897344,45.64808363267365
909,0.10483798981854198,0.8759237208352677,6.447458908035218,45.67802558961876
910,0.10494357301367552,0.8763948456259966,6.450586807413646,45.70747926082047
911,0.10504645896548555,0.8768866163077089,6.453541026797706,45.735398367540405
912,0.10515287046105645,0.8773444480135696,6.456322391612663,45.7642944146132
913,0.10526331237974948,0.8777809533480831,6.459528768354814,45.802005067206956
914,0.10537639172381413,0.8782332691136986,6.462388965756706,45.83619601070275
915,0.10546527125455094,0.8787035911461757,6.4653222631580425,45.87156131591171
916,0.1055725506822861,0.8791034123842147,6.46815480531254,45.90219180892271
917,0.10568124407573541,0.8795503073988256,6.4710451928207435,45.936896702008
918,0.10579064020841666,0.8799972050227034,6.47416537529037,45.967396346529235
919,0.10589879384343644,0.8804033644767704,6.476885667863987,45.99869424840223
920,0.10599997065991523,0.8807808954262827,6.479956078129506,46.031207095139536
921,0.10609888902178967,0.8811396001922398,6.483010011053118,46.06186893754287
922,0.10619950816142858,0.8815134792561582,6.486016937906508,46.09385007579699
923,0.10629250841695298,0.8818466298503281,6.488762670117584,46.12712694411548
924,0.10638343445741755,0.8821761926911338,6.491622729217086,46.15832171247133
925,0.10647163961663715,0.8825341890050153,6.494287030958128,46.190453283864
926,0.10656219503945656,0.8828492275379919,6.497403849860497,46.21812641108587
927,0.10665643379345316,0.8832132132924542,6.500274049982272,46.24377644153582
928,0.10675620685305932,0.8835857888229361,6.502987998381023,46.26833170604764
929,0.10684837664505967,0.883911691045523,6.50562952943628,46.29775211463312
930,0.10693197115843782,0.8842649802702196,6.50832788639136,46.32628289734602
931,0.10702220214818757,0.8845943894920586,6.511162081542102,46.35669474130694
932,0.10711112034805456,0.8848949732262513,6.51411442412827,46.390107351214795
933,0.10719982662427652,0.8852123969453998,6.517161151380155,46.42373161032363
934,0.10728367081004866,0.885561692104625,6.519930830433243,46.45192560845347
935,0.107366150289799,0.8858781542699975,6.522726019817218,46.48372516273617
936,0.10746027309518758,0.8862158651439191,6.525736585692979,46.50955931895966
937,0.10753980743623329,0.8865442477005778,6.528549783251173,46.54305250388333
938,0.10762724398026212,0.8868833149562722,6.531178704356289,46.57189148552726
939,0.10770752407317287,0.8872188437959212,6.533719957407528,46.60050537802454
940,0.10778584983932293,0.8875457061096619,6.536052096084497,46.6275948470305
941,0.10785702293143463,0.8879056088497396,6.538778501942826,46.661838528164566
942,0.10793302672679853,0.888277656961001,6.540972874262653,46.688884431703556
943,0.10799592824715677,0.888615979775365,6.544000798340011,46.71986186183747
944,0.1080650651927518,0.8889750061685583,6.546637648979321,46.75135827063323
945,0.10813298272756677,0.8893028381940482,6.549611883751825,46.77767282665914
946,0.10818725105735848,0.889652318292754,6.552283787120489,46.80693069442653
947,0.10824830024280381,0.889980101077444,6.554842054629746,46.833786823657306
948,0.10830229571384371,0.890348790295745,6.557541486658369,46.862234678157684
949,0.10836259345759938,0.8906932809011698,6.560113812300536,46.88698625759063
950,0.10841842896451065,0.891014702662632,6.562944028986978,46.91813555934901
951,0.10848880751162739,0.8913671072487188,6.565737890131845,46.949577547722825
952,0.10855683498416907,0.8917077186766725,6.568449936011385,46.98014961753588
953,0.10861148074255916,0.8920439861411988,6.571305645895716,47.008446157907855
954,0.10867904046833324,0.8924326963191995,6.573858514763605,47.03480310952141
955,0.10874186325818723,0.8927665285751819,6.57638282672925,47.062661355560344
956,0.10881606692312547,0.893120710054887,6.579340142316745,47.08508476352532
957,0.1088887988420024,0.8934412794690783,6.582079400519658,47.11602212497601
958,0.10896232243415813,0.8937695129460437,6.58508072051264,47.14841896779255
959,0.1090413038203168,0.8941152695930796,6.588018221681686,47.177554351151045
960,0.10912028114739925,0.894429576129214,6.590977880211232,47.20636142398083
961,0.10920413019107729,0.8948026519268744,6.593771927032319,47.23116466888023
962,0.10927729270849831,0.8951548225528483,6.596603015088558,47.25999610785429
963,0.10934844836764537,0.8955330679024417,6.599383452550641,47.29143819793911
964,0.10942237604924725,0.8958758946850218,6.601997045963438,47.31356183987269
965,0.109487952008453,0.896204264062684,6.604400461072941,47.34480228350963
966,0.1095508467974255,0.8965084551451297,6.60704777154925,47.37049091156236
967,0.1096169920378918,0.8968098587270579,6.609535320557037,47.394564154986774
968,0.10967185381256352,0.8971003991468031,6.612051727088847,47.421936988112655
969,0.10972765963190616,0.8973757429828332,6.614955482618706,47.448532859805404
970,0.10978470511805599,0.8976722816199194,6.617769488831832,47.47389527613813
971,0.109837802320857,0.897958737798899,6.620737080781982,47.499455326712464
972,0.10989187845270275,0.8982651360190695,6.623295200852087,47.52587110875092
973,0.10994492452369742,0.8985706313901394,6.6260220217437205,47.54899641126018
974,0.10999500614367254,0.8988461113291092,6.628668207496257,47.57745419924357
975,0.11004174506080011,0.899150062604716,6.631681570727213,47.60237849386173
976,0.1100908970790009,0.8994586720157455,6.634447403827543,47.62763961177359
977,0.11013446602855645,0.8997172169681371,6.637172185985201,47.65503591318585
978,0.11017603498411835,0.9000055258643017,6.639716383611595,47.680183815128444
979,0.11021355077622161,0.9002535309182599,6.642550001004773,47.7047446385204
980,0.11025077027029397,0.9005029294276858,6.645365988628356,47.728320652481834
981,0.11029002293293304,0.9007607159678136,6.647925728799587,47.75751063220791
982,0.1103254334209367,0.9010207705379666,6.650795739005394,47.781589480494695
983,0.11036315448928431,0.9012797578262352,6.653082985600306,47.80926705788235
984,0.11040169177389675,0.9015678754582485,6.6557246478993,47.835151294384005
985,0.11044185669326187,0.9018492051283256,6.658463224778136,47.86067114337299
986,0.11047710709949005,0.9021140401704605,6.66109014298711,47.888214383704906
987,0.11051990794782436,0.9024327663314531,6.663746842122621,47.91660687154132
988,0.11056567333732238,0.902716063703268,6.6662803483846025,47.942416501832525
989,0.11061597089333211,0.9029999947651939,6.6689122203728015,47.96788985612837
990,0.1106597569405397,0.9032840275466835,6.671600146615494,47.996875759192385
991,0.11070561012309153,0.9035354834264111,6.674404474659803,48.023513839544876
992,0.11075468880659152,0.9037949832472466,6.677322582856426,48.04662365668442
993,0.11078846208008894,0.9040595295474378,6.679814312321945,48.06998510654897
994,0.11081878140806782,0.9043278447663138,6.682108960482814,48.09836660524387
995,0.11085599205886211,0.9046039160362147,6.684801821962538,48.12514235107765
996,0.11088482055542602,0.904883378078689,6.687599716923315,48.15090959527304
997,0.1109258853620927,0.9051441674387092,6.690147736386195,48.17564218100514
998,0.11096578492299211,0.9054211140555108,6.69284035969083,48.20312804798205
999,0.1109995522250585,0.905719302889302,6.695613660371298,48.22663388655498
1000,0.1110302335063591,0.9060837303084242,6.698117366757375,48.253192177768796
1001,0.11105912457962881,0.9064396173553344,6.700674401319905,48.279053068483194
1002,0.11109469714247766,0.9068154050131487,6.703337324196978,48.30769110617748
1003,0.11112826428731472,0.9071373748257852,6.705912513865967,48.335384841785896
1004,0.11115435038122647,0.9074797076505547,6.708151650004017,48.361603945282
1005,0.11119026683443056,0.9077982456470359,6.710604659087548,48.38827870771926
1006,0.11123335680563563,0.9081057023927956,6.713270995477957,48.408687645071815
1007,0.11126864476159887,0.9084179347281196,6.715838206972401,48.435603151984196
1008,0.11130363281212016,0.908742916751134,6.718221474263985,48.45909633850181
1009,0.11133964731898999,0.9090814780089019,6.720708123728512,48.48791468285238
1010,0.1113727800645312,0.9093980954057812,6.723456017641877,48.51053685328639
1011,0.11140930191735378,0.9097121478254551,6.725783136558211,48.529402198464545
1012,0.1114499237902152,0.9100101790010557,6.7282446971158745,48.55302533309012
1013,0.11147935688516061,0.9103418098842948,6.730651304489824,48.58124241023541
1014,0.11150951213574806,0.9106322490368963,6.7332197763793395,48.60729912459133
1015,0.1115420872379522,0.9109151895382973,6.735694334509715,48.63177640600636
1016,0.11157124490594282,0.9111788681836289,6.73808201822052,48.656700355243835
1017,0.11160883597284589,0.9114622470596264,6.740541748888463,48.67724485724851
1018,0.11164153289572347,0.9117692393699125,6.743013076237413,48.70383474796936
1019,0.11167205680024746,0.9121395287013933,6.745552885134047,48.7306444830978
1020,0.1117059501432595,0.9124881739738345,6.747985484770161,48.75596443856889
1021,0.11173645372365536,0.9128467578094002,6.750307783125882,48.78248873945211
1022,0.11177243486065938,0.9132275345448801,6.752732748814474,48.8064429040691
1023,0.11180279974197153,0.9136340937400401,6.755270229391973,48.83278477604683
1024,0.11183401050980926,0.9140336607920355,6.7577642567037115,48.8551380511193
1025,0.11186802848369747,0.9144348125688633,6.760358113159797,48.879921462116336
1026,0.11190253574201639,0.9148216409885441,6.762883096326615,48.9003219855994
1027,0.1119375003603053,0.9152429829053543,6.765053743283694,48.92414512354057
1028,0.11196836811220687,0.9156204550292473,6.767722602801743,48.94927401668326
1029,0.11199890253911585,0.9159698870993876,6.770345113795625,48.97189161969394
1030,0.11202736144817159,0.9163146675784691,6.772561997539107,48.99658963969868
1031,0.11205925020292928,0.9166039541997245,6.774989313019914,49.01907568800799
1032,0.11208900836104857,0.9169292688134157,6.777246233733444,49.0367445449179
1033,0.1121141287117471,0.9172380999565165,6.779514817222348,49.060883386685646
1034,0.11214772821347108,0.9175868681467039,6.782161498412649,49.084470029309486
1035,0.11217154916993602,0.9179145936134943,6.784794809768021,49.09920513421973
1036,0.11219980028247482,0.9182231464842168,6.7872123173764,49.1234057142335
1037,0.1122263369647951,0.9185969823772114,6.789650662701986,49.15055930429808
1038,0.11225531380921672,0.9189447401534305,6.792350656469044,49.16961539237822
1039,0.11228231034308862,0.9192918748968452,6.7947276612082925,49.19669533478848
1040,0.11231017114793873,0.9196503151506551,6.79706723731514,49.21791094656404
1041,0.11233771934149007,0.9200195709587383,6.799155382672785,49.235139516768086
1042,0.11235980654128257,0.9204151456659869,6.801632534685842,49.25582348255625
1043,0.1123831678033048,0.9207737090849357,6.803908297975274,49.28098405056488
1044,0.1124065701814439,0.9211052441300821,6.806111013760887,49.30251374942166
1045,0.11242675855425507,0.9214382129526284,6.808626009633586,49.32505667178398
1046,0.11245280966818122,0.9217764762459175,6.810678599229059,49.348214471455705
1047,0.11247155103410562,0.9220999677191232,6.813020913336241,49.370321290675626
1048,0.11249021040277732,0.9224299370769514,6.815445621946393,49.39597033568828
1049,0.11250922304980468,0.9227758289209566,6.817518122384136,49.418492076023504
1050,0.1125279159868409,0.9231169606536553,6.820022962827448,49.44273801263769
1051,0.11254288425548824,0.9234091740332674,6.82255262867022,49.467017889723685
1052,0.11255552100249969,0.9237411055583349,6.824653469726891,49.48930627486
1053,0.11257091446585311,0.9240726513918602,6.826710755757601,49.50433588352179
1054,0.11259151459268352,0.924425157675115,6.828979084878153,49.53200187653304
1055,0.11261178229283915,0.9247931365527723,6.830909431969583,49.55398827008532
1056,0.11262405896800351,0.9251586815936725,6.833128676161047,49.573854276233156
1057,0.11263738085809265,0.9255270046587718,6.835161667560898,49.59584994333152
1058,0.11265631106141412,0.9259215867149766,6.837460116309074,49.61981385742859
1059,0.11267490960577208,0.9262929520379966,6.839822567740879,49.64103853047361
1060,0.11268815812255367,0.9266959509273064,6.842244827723863,49.66326680272388
1061,0.11269651702258437,0.9270810149426253,6.844512040759429,49.68587876996216
1062,0.11270800367646261,0.9274509238688498,6.846751389606943,49.70730463032563
1063,0.11272089091513704,0.927820988805302,6.849029884187978,49.73372136120408
1064,0.1127420527512821,0.9282119789871828,6.851615697627194,49.75054431753084
1065,0.11276108966042017,0.9285937654160433,6.853946380688211,49.776080986920874
1066,0.11277364813969844,0.9289795881851254,6.856178723513111,49.796989397598004
1067,0.11279936971506155,0.9293362576762771,6.858338517640461,49.814681463863955
1068,0.11281919070884724,0.9297260179863716,6.86082194504703,49.835710718103684
1069,0.11283372315680526,0.9301456731846682,6.863022806457474,49.8593153759805
1070,0.11285338287771013,0.9305336108534522,6.865385439440857,49.88599650019524
1071,0.11286957446830105,0.9309140470193425,6.867759861326169,49.910057730609765
1072,0.11289028940078641,0.9313534276413522,6.86980173924243,49.9279504011962
1073,0.11290998942773459,0.9317548217354709,6.872130041877193,49.94654882495231
1074,0.11293014895336392,0.9321531227139629,6.8744613498717095,49.96817079658045
1075,0.11294847261595015,0.9325482626248424,6.876648489494598,49.98704212748123
1076,0.11296819779029786,0.9329603888040459,6.878867337248201,50.00737067310033
1077,0.11297142873012454,0.9333289148890234,6.881222972852523,50.03115344080209
1078,0.11298899979749029,0.9336864407013961,6.883475802476504,50.05373382195296
1079,0.1129998347023333,0.9340159227882588,6.8856705529087,50.07138293951916
1080,0.11301364929047128,0.9343790625124238,6.888134110460209,50.09106701516071
1081,0.11302362680559336,0.9347327265216053,6.890395761755012,50.10800332913688
1082,0.11303427912008548,0.935038493149392,6.892565529194815,50.13153248105106
1083,0.11304425916346107,0.9353564227176258,6.894914083270909,50.15431852491902
1084,0.11305294555128854,0.9356927213037469,6.896832495053805,50.17579176087042
1085,0.11306094521597136,0.9360175304387912,6.899248215728205,50.19377901949231
1086,0.11307079430594838,0.9363904048137982,6.901819468832784,50.211443886765665
1087,0.11307793654859682,0.9367708106977274,6.904166951614619,50.23514596529988
1088,0.11308251723813606,0.9371485978709405,6.906560936892515,50.25330951870755
1089,0.11308818921406905,0.9375583528519684,6.908693811960501,50.269452179932856
1090,0.11309980346128085,0.9379295820692709,6.910600023122946,50.286565937471494
1091,0.11311597498990285,0.9383013790458442,6.9129465135649095,50.30757321230042
1092,0.11313353560398785,0.9386387000357308,6.915297798346227,50.323462291490316
1093,0.1131472247306699,0.9389893520732794,6.917404202938337,50.343142605679304
1094,0.11315220076706509,0.9393446511061134,6.919529307506255,50.361687916237415
1095,0.11315592420768948,0.9397210825508588,6.921797574085713,50.38248051595541
1096,0.11316813390091784,0.9400740784684444,6.92393231053526,50.403688026808155
1097,0.11317797147913504,0.9404576039113994,6.925966658285407,50.42353399429815
1098,0.11318754633734121,0.940793926317328,6.928508421086772,50.44365133067541
1099,0.11320364657385619,0.9411590503866771,6.930731094484992,50.46719537019509
1100,0.11321290981755022,0.9415561168623964,6.932924248013349,50.491781397552316
1101,0.11321928387744411,0.9419345432679569,6.935447610628349,50.51276472554732
1102,0.11322875839747774,0.9423111603122906,6.937214995341253,50.53151941904195
1103,0.1132366940356989,0.9426658856960896,6.9393390881013595,50.550851196987736
1104,0.11324874012231237,0.9430195884728934,6.941423094990922,50.57104381738637
1105,0.11326074614155096,0.9434217593726122,6.943535762297496,50.58983218879953
1106,0.11326870545926573,0.9437745317351329,6.945868991828096,50.609833044094366
1107,0.11327870082630251,0.9441373235742208,6.94814326086616,50.6291038890853
1108,0.11329390821387579,0.9445162360828482,6.950323927768542,50.65191966086866
1109,0.11330630065831486,0.9448686619367702,6.952577904108299,50.670221035521934
1110,0.11332307858828827,0.9452487540557184,6.954654592352583,50.6890493830606
1111,0.11334362514698976,0.9456607284448307,6.956617338015832,50.70424568512659
1112,0.11335008190009033,0.9460515195685045,6.958841612262363,50.72575450895816
1113,0.11335683930199396,0.9464258311422454,6.961062694184331,50.74816662164791
1114,0.1133698190382491,0.9468197054570351,6.963189432253839,50.765236743035864
1115,0.11338779096544259,0.947171224745186,6.96516600203694,50.788296330791276
1116,0.1133991653115504,0.9475492732101847,6.967220585137017,50.805021322249765
1117,0.11340964413177844,0.9479674192771408,6.969550388709467,50.82897933258754
1118,0.11341977416650281,0.9483855927561825,6.971619645211108,50.848375170682715
1119,0.11342849383596514,0.9487984194249423,6.973926550269143,50.8677929878554
1120,0.11344181120699404,0.9491925706998058,6.976332524939925,50.883022711581184
1121,0.11345908026701601,0.9495823588290982,6.978041914182295,50.898837365106345
1122,0.11346586903494309,0.9499665712771008,6.979712896989898,50.912089956471334
1123,0.11347711053770114,0.9503706079432638,6.981737945592701,50.92962802077367
1124,0.11348757731827615,0.9507754514586642,6.984310454331915,50.948263324153984
1125,0.11350199053895967,0.9511741945148815,6.986621300994638,50.96569126459876
1126,0.11351449288912631,0.9515502939461239,6.988603674650065,50.98444253145695
1127,0.11352498801666738,0.9519679226851617,6.9908065964827,51.00064417833514
1128,0.11352814435599098,0.9523720765750823,6.9927102144198425,51.02123195294718
1129,0.11353943844502552,0.9527897334328027,6.994808053899046,51.03714914983983
1130,0.11355209801427289,0.9531672842490022,6.997478860635912,51.05777383878865
1131,0.113564283277719,0.9535941704559094,6.999677053223772,51.07701910604842
1132,0.11357922930023856,0.9540357063467976,7.001550937630824,51.09538360258598
1133,0.11358592529321976,0.9544568576137975,7.003618835658554,51.11337127271486
1134,0.11359529358563808,0.9548801935252395,7.005694650120372,51.13128082100334
1135,0.1136087518648143,0.9552760589770903,7.007509821038668,51.14686368226985
1136,0.11361812305210894,0.9557012763959745,7.0096434082077,51.16769635981659
1137,0.11362425432258497,0.9561235624300737,7.01204277871181,51.18776099626147
1138,0.11363647716035012,0.9565487691084754,7.014044717102699,51.20069070977114
1139,0.11364424208045029,0.9569547089849936,7.0162877496764455,51.214491950911494
1140,0.11365185110773501,0.9573388268076459,7.018456181749297,51.23457918708277
1141,0.11366705291889546,0.9577347237756361,7.020445603314746,51.255506302885415
1142,0.11367417417218244,0.95815621063103,7.0225170467681135,51.27483778624853
1143,0.11368273593891537,0.9585700954611447,7.024448514205215,51.2969841118338
1144,0.11368615195583562,0.9590124732864186,7.026487988236776,51.31675934525845
1145,0.11369659866051848,0.9594232786120046,7.028843362022297,51.33357421568469
1146,0.11371308876588491,0.9598487241007049,7.031054638390153,51.35355148510341
1147,0.11372971937098358,0.96028039125107,7.033156371769479,51.374957554582764
1148,0.11374027655349717,0.9607332224547611,7.034940327498898,51.39205277856006
1149,0.11374864293611339,0.9611538252580093,7.037092010918772,51.40778424273454
1150,0.11375471512186859,0.9615774390447808,7.0390928793283045,51.4261687620163
1151,0.11376653887140269,0.9620195489472062,7.041181557913744,51.44436970385921
1152,0.11377122813697609,0.9624601716859529,7.0434666932563985,51.45987274172807
1153,0.1137791761084215,0.9628914907677966,7.045197651709844,51.47834965845779
1154,0.11379413398456663,0.9633360798308374,7.0473060386058615,51.49487778453333
1155,0.11379964745150739,0.9637529564647125,7.049399333210178,51.51035294319981
