episode,RL_mean,RL_std,PERL_mean,PERL_std,Oracle_mean,Oracle_std,Pattern Prediction_mean,Pattern Prediction_std
1788,0.016191845997615473,0.46784216374896814,0.10443802858500018,0.2238219700203145,0.0205511174373898,0.0007047650361901831,0.7192993248503112,0.0011417957197051628
1789,0.016308918458105393,0.46789785761283503,0.10430133775322192,0.22383556042195957,0.020528753355080642,0.0007009485654208401,0.7193274743924307,0.001133354768942005
1790,0.016429859872040098,0.4679536583413783,0.10416757627075834,0.22384623645573093,0.020516906301044413,0.0006947903582864034,0.7193475330643189,0.0011270036264115963
1791,0.01654636291366668,0.4680103643097379,0.10403313706210282,0.22385723114474276,0.020492211649211,0.0006903630540919947,0.7193702681735041,0.001131522107947671
1792,0.016663843355467056,0.46806653054215575,0.10389630221666513,0.2238681035285407,0.020475425240224165,0.0006840560915659397,0.7193981375504822,0.0011270434059585906
1793,0.016779455593716686,0.4681221483648927,0.10375910450595793,0.22387703988478208,0.020467998523219677,0.0006819265367053143,0.7194231726390846,0.00113064914997471
1794,0.01689259210264188,0.4681796409911896,0.10362376828850683,0.22388433589267193,0.020459125046289772,0.0006797542573571841,0.7194515298993827,0.0011305998262285135
1795,0.017008190951395108,0.468235038475267,0.10348581476826746,0.22389328389310165,0.020440186964363005,0.0006766075220107534,0.7194727938001665,0.0011312593258248525
1796,0.017128162664244495,0.46829439584047744,0.103347776578398,0.2239029067799484,0.02042218011284802,0.0006740223027442477,0.7194911732393658,0.0011209146898420396
1797,0.017246757544087,0.46835107088447986,0.10321095033438799,0.2239142244406385,0.020408156857277704,0.0006696208482429341,0.7195197836882445,0.0011191117957383295
1798,0.017364635182478216,0.4684083935567817,0.1030682850750626,0.22391685157432215,0.020394526186030104,0.0006721426142567956,0.7195363410285107,0.0011223713071168006
1799,0.01748655532071669,0.4684684898382325,0.10292966987119567,0.2239288774700262,0.020382723766098843,0.0006752443374400564,0.7195666303255124,0.0011202371242745705
1800,0.017607464516674498,0.4685257786292436,0.10278984720777351,0.22393956235766688,0.02036982947859145,0.0006777442862343265,0.7195937889039554,0.0011277622325774307
1801,0.017724206739703596,0.46858322072456615,0.10265266268166406,0.22395213843196368,0.02036518755192729,0.000676931729205326,0.7196225843479681,0.0011309814667833694
